Planets,Years,Date,Angular Separation (deg),Elongation
Venus Mars,70, 0070-Jun-05 12:14:00 UTC,1.352,31.993
Venus Mars,72, 0072-Apr-23 09:14:00 UTC,0.718,7.249
Venus Mars,74, 0074-Mar-09 17:53:00 UTC,0.368,18.451
Venus Mars,76, 0076-Feb-03 01:21:00 UTC,0.621,43.093
Venus Mars,76, 0076-May-06 07:13:00 UTC,2.147,15.871
Venus Mars,76, 0076-Oct-09 09:59:00 UTC,0.216,35.504
Venus Mars,78, 0078-Aug-31 07:58:00 UTC,0.281,9.225
Venus Mars,80, 0080-Jul-18 16:35:00 UTC,0.356,17.176
Venus Mars,82, 0082-Jun-13 12:57:00 UTC,0.52,41.206
Venus Mars,83, 0083-Mar-12 01:25:00 UTC,0.386,34.762
Venus Mars,85, 0085-Jan-27 20:33:00 UTC,0.008,9.573
Venus Mars,86, 0086-Dec-12 20:03:00 UTC,0.263,17.048
Venus Mars,88, 0088-Nov-04 18:22:00 UTC,1.087,42.421
Venus Mars,89, 0089-Aug-11 15:34:00 UTC,0.997,31.339
Venus Mars,91, 0091-Jul-01 19:04:00 UTC,0.341,5.732
Venus Mars,93, 0093-May-18 23:57:00 UTC,0.135,19.942
Venus Mars,95, 0095-Apr-16 14:56:00 UTC,1.439,43.352
Venus Mars,95, 0095-Dec-16 09:15:00 UTC,1.614,36.267
Venus Mars,97, 0097-Nov-05 16:50:00 UTC,0.775,9.742
Venus Mars,99, 0099-Sep-22 21:04:00 UTC,0.356,17.169
Venus Mars,101, 0101-Aug-17 16:08:00 UTC,0.581,41.718
Venus Mars,101, 0101-Dec-09 05:12:00 UTC,3.073,12.555
Venus Mars,102, 0102-Jun-08 10:29:00 UTC,1.282,29.367
Venus Mars,104, 0104-Apr-25 16:26:00 UTC,0.674,4.46
Venus Mars,106, 0106-Mar-12 12:04:00 UTC,0.285,21.264
Venus Mars,108, 0108-Feb-09 07:36:00 UTC,1.184,44.975
Venus Mars,108, 0108-Apr-22 11:47:00 UTC,3.986,23.282
Venus Mars,108, 0108-Oct-11 17:39:00 UTC,0.357,33.092
Venus Mars,110, 0110-Sep-01 18:33:00 UTC,0.338,6.668
Venus Mars,112, 0112-Jul-20 06:18:00 UTC,0.38,19.718
Venus Mars,114, 0114-Jun-17 08:17:00 UTC,0.398,43.111
Venus Mars,115, 0115-Mar-16 17:14:00 UTC,0.117,31.848
Venus Mars,117, 0117-Jan-31 06:09:00 UTC,0.115,6.583
Venus Mars,118, 0118-Dec-16 08:46:00 UTC,0.36,20.04
Venus Mars,120, 0120-Nov-11 18:42:00 UTC,1.197,44.838
Venus Mars,121, 0121-Aug-13 14:58:00 UTC,0.819,28.891
Venus Mars,123, 0123-Jul-03 05:15:00 UTC,0.252,3.2
Venus Mars,125, 0125-May-20 18:12:00 UTC,0.225,22.5
Venus Mars,127, 0127-Apr-22 03:40:00 UTC,1.693,44.807
Venus Mars,127, 0127-Jun-26 08:01:00 UTC,4.187,24.329
Venus Mars,127, 0127-Dec-19 21:56:00 UTC,1.494,33.629
Venus Mars,129, 0129-Nov-07 22:54:00 UTC,0.72,6.958
Venus Mars,131, 0131-Sep-25 03:29:00 UTC,0.28,19.88
Venus Mars,132, 0132-Jun-07 04:41:00 UTC,2.962,39.527
Venus Mars,133, 0133-Aug-21 05:46:00 UTC,0.964,43.816
Venus Mars,133, 0133-Nov-24 20:01:00 UTC,0.361,18.804
Venus Mars,134, 0134-Jun-10 02:37:00 UTC,1.203,26.72
Venus Mars,136, 0136-Apr-26 21:00:00 UTC,0.622,1.738
Venus Mars,138, 0138-Mar-14 05:18:00 UTC,0.184,24.029
Venus Mars,140, 0140-Feb-16 08:45:00 UTC,2.073,46.071
Venus Mars,140, 0140-Apr-04 14:10:00 UTC,5.102,32.161
Venus Mars,140, 0140-Oct-12 21:40:00 UTC,0.469,30.623
Venus Mars,142, 0142-Sep-02 05:08:00 UTC,0.385,4.16
Venus Mars,144, 0144-Jul-20 21:46:00 UTC,0.394,22.25
Venus Mars,146, 0146-Jun-21 03:39:00 UTC,0.151,44.696
Venus Mars,147, 0147-Mar-19 23:31:00 UTC,0.098,28.915
Venus Mars,149, 0149-Feb-02 14:14:00 UTC,0.223,3.676
Venus Mars,150, 0150-Dec-19 02:42:00 UTC,0.444,23.047
Venus Mars,151, 0151-Sep-06 18:10:00 UTC,3.795,46.065
Venus Mars,152, 0152-Nov-20 03:45:00 UTC,1.149,46.785
Venus Mars,153, 0153-Aug-14 10:51:00 UTC,0.659,26.418
Venus Mars,155, 0155-Jul-03 14:54:00 UTC,0.166,1.017
Venus Mars,157, 0157-May-21 13:58:00 UTC,0.315,25.038
Venus Mars,159, 0159-Apr-29 17:34:00 UTC,1.892,45.249
Venus Mars,159, 0159-Jun-08 18:53:00 UTC,1.38,32.021
Venus Mars,159, 0159-Dec-22 07:37:00 UTC,1.364,30.914
Venus Mars,161, 0161-Nov-09 07:30:00 UTC,0.653,4.142
Venus Mars,163, 0163-Sep-26 13:11:00 UTC,0.189,22.593
Venus Mars,164, 0164-May-16 20:47:00 UTC,0.544,31.715
Venus Mars,164, 0164-Jul-08 16:08:00 UTC,3.106,45.615
Venus Mars,165, 0165-Aug-25 23:40:00 UTC,1.508,45.607
Venus Mars,165, 0165-Nov-09 09:27:00 UTC,2.206,25.743
Venus Mars,166, 0166-Jun-11 13:38:00 UTC,1.118,24.063
Venus Mars,168, 0168-Apr-27 23:31:00 UTC,0.56,1.252
Venus Mars,170, 0170-Mar-15 23:48:00 UTC,0.063,26.756
Venus Mars,170, 0170-Oct-26 15:15:00 UTC,2.439,43.586
Venus Mars,172, 0172-Feb-26 00:11:00 UTC,3.891,45.052
Venus Mars,172, 0172-Oct-13 23:51:00 UTC,0.558,28.101
Venus Mars,174, 0174-Sep-02 15:48:00 UTC,0.423,1.917
Venus Mars,176, 0176-Jul-21 15:18:00 UTC,0.396,24.766
Venus Mars,177, 0177-Apr-11 20:51:00 UTC,1.5,45.877
Venus Mars,178, 0178-Jun-26 18:30:00 UTC,0.364,45.619
Venus Mars,179, 0179-Mar-22 22:43:00 UTC,0.269,25.961
Venus Mars,181, 0181-Feb-04 22:03:00 UTC,0.315,1.439
Venus Mars,182, 0182-Dec-21 22:50:00 UTC,0.51,26.027
Venus Mars,183, 0183-Sep-12 22:00:00 UTC,2.563,46.138
Venus Mars,184, 0184-Dec-06 11:52:00 UTC,0.295,46.725
Venus Mars,185, 0185-Aug-15 03:43:00 UTC,0.514,23.923
Venus Mars,187, 0187-Jul-03 23:36:00 UTC,0.084,2.273
Venus Mars,189, 0189-May-22 11:43:00 UTC,0.404,27.547
Venus Mars,191, 0191-May-16 06:45:00 UTC,2.376,40.408
Venus Mars,191, 0191-Dec-24 14:46:00 UTC,1.228,28.148
Venus Mars,193, 0193-Nov-10 16:42:00 UTC,0.579,1.333
Venus Mars,195, 0195-Sep-28 03:57:00 UTC,0.08,25.32
Venus Mars,196, 0196-Apr-30 23:21:00 UTC,1.908,25.37
Venus Mars,196, 0196-Jul-14 20:54:00 UTC,2.711,44.308
Venus Mars,197, 0197-Sep-02 01:26:00 UTC,2.366,46.726
Venus Mars,197, 0197-Oct-21 20:22:00 UTC,4.172,34.016
Venus Mars,198, 0198-Jun-12 19:17:00 UTC,1.029,21.417
Venus Mars,200, 0200-Apr-30 01:07:00 UTC,0.492,3.915
Venus Mars,202, 0202-Mar-18 19:55:00 UTC,0.078,29.443
Venus Mars,202, 0202-Nov-07 03:10:00 UTC,0.258,46.724
Venus Mars,204, 0204-Oct-15 23:49:00 UTC,0.628,25.544
Venus Mars,206, 0206-Sep-04 03:36:00 UTC,0.453,1.908
Venus Mars,208, 0208-Jul-23 12:08:00 UTC,0.382,27.273
Venus Mars,209, 0209-Apr-24 15:08:00 UTC,0.036,45.29
Venus Mars,210, 0210-Jul-07 01:05:00 UTC,1.784,44.614
Venus Mars,211, 0211-Mar-26 17:36:00 UTC,0.405,22.984
Venus Mars,213, 0213-Feb-08 04:45:00 UTC,0.389,2.998
Venus Mars,214, 0214-Dec-25 23:01:00 UTC,0.551,28.981
Venus Mars,215, 0215-Sep-18 02:46:00 UTC,1.822,45.04
Venus Mars,217, 0217-Aug-16 18:42:00 UTC,0.383,21.406
Venus Mars,219, 0219-Jul-05 08:30:00 UTC,0.006,4.749
Venus Mars,221, 0221-May-24 11:27:00 UTC,0.489,30.015
Venus Mars,221, 0221-Dec-06 18:03:00 UTC,3.175,33.782
Venus Mars,222, 0222-Jan-18 11:59:00 UTC,3.848,46.786
Venus Mars,223, 0223-Dec-27 19:49:00 UTC,1.088,25.335
Venus Mars,225, 0225-Nov-13 03:54:00 UTC,0.495,1.56
Venus Mars,227, 0227-Sep-30 23:30:00 UTC,0.047,28.045
Venus Mars,228, 0228-Apr-17 13:51:00 UTC,4.272,19.544
Venus Mars,228, 0228-Jul-19 22:23:00 UTC,2.372,42.47
Venus Mars,229, 0229-Sep-13 17:42:00 UTC,4.192,45.692
Venus Mars,230, 0230-Jun-14 21:35:00 UTC,0.938,18.766
Venus Mars,232, 0232-May-01 00:33:00 UTC,0.417,6.624
Venus Mars,234, 0234-Mar-20 17:38:00 UTC,0.24,32.067
Venus Mars,234, 0234-Nov-14 10:16:00 UTC,0.929,46.461
Venus Mars,236, 0236-Oct-16 22:20:00 UTC,0.681,22.958
Venus Mars,238, 0238-Sep-04 15:57:00 UTC,0.472,4.163
Venus Mars,240, 0240-Jul-24 12:15:00 UTC,0.35,29.76
Venus Mars,241, 0241-May-02 09:08:00 UTC,0.548,43.296
Venus Mars,243, 0243-Mar-29 05:28:00 UTC,0.508,20.03
Venus Mars,245, 0245-Feb-10 10:59:00 UTC,0.446,5.844
Venus Mars,246, 0246-Dec-29 05:43:00 UTC,0.56,31.92
Venus Mars,247, 0247-Jun-16 10:22:00 UTC,4.324,11.228
Venus Mars,247, 0247-Sep-21 03:50:00 UTC,1.305,43.412
Venus Mars,249, 0249-Aug-17 07:53:00 UTC,0.264,18.878
Venus Mars,251, 0251-Jul-05 17:32:00 UTC,0.067,7.294
Venus Mars,253, 0253-May-25 14:49:00 UTC,0.569,32.445
Venus Mars,253, 0253-Nov-18 00:10:00 UTC,0.314,25.178
Venus Mars,254, 0254-Jan-28 08:38:00 UTC,3.019,45.969
Venus Mars,255, 0255-Dec-30 01:12:00 UTC,0.944,22.47
Venus Mars,257, 0257-Nov-14 18:00:00 UTC,0.403,4.417
Venus Mars,259, 0259-Oct-03 00:24:00 UTC,0.194,30.758
Venus Mars,260, 0260-Jul-22 22:59:00 UTC,2.077,40.374
Venus Mars,262, 0262-Jun-15 20:41:00 UTC,0.845,16.117
Venus Mars,264, 0264-May-01 23:09:00 UTC,0.336,9.328
Venus Mars,266, 0266-Mar-22 18:53:00 UTC,0.428,34.623
Venus Mars,266, 0266-Nov-19 05:28:00 UTC,1.221,45.073
Venus Mars,268, 0268-Oct-17 20:11:00 UTC,0.718,20.341
Venus Mars,270, 0270-Sep-05 04:57:00 UTC,0.482,6.691
Venus Mars,272, 0272-Jul-25 16:26:00 UTC,0.296,32.217
Venus Mars,273, 0273-May-07 22:54:00 UTC,0.851,40.891
Venus Mars,275, 0275-Mar-31 12:59:00 UTC,0.584,17.077
Venus Mars,277, 0277-Feb-12 16:20:00 UTC,0.483,8.789
Venus Mars,279, 0279-Jan-01 16:24:00 UTC,0.526,34.788
Venus Mars,279, 0279-Jun-02 23:06:00 UTC,2.181,4.452
Venus Mars,279, 0279-Sep-23 12:41:00 UTC,0.916,41.485
Venus Mars,281, 0281-Aug-17 19:06:00 UTC,0.156,16.348
Venus Mars,283, 0283-Jul-06 02:35:00 UTC,0.136,9.844
Venus Mars,285, 0285-May-26 22:32:00 UTC,0.641,34.825
Venus Mars,285, 0285-Nov-02 04:59:00 UTC,2.679,17.895
Venus Mars,286, 0286-Feb-03 23:41:00 UTC,2.393,44.06
Venus Mars,288, 0288-Jan-01 05:19:00 UTC,0.799,19.584
Venus Mars,289, 0289-Nov-16 09:52:00 UTC,0.304,7.296
Venus Mars,291, 0291-Oct-05 10:11:00 UTC,0.366,33.478
Venus Mars,292, 0292-Jul-25 06:38:00 UTC,1.819,38.139
Venus Mars,294, 0294-Jun-16 16:57:00 UTC,0.752,13.476
Venus Mars,296, 0296-May-02 21:43:00 UTC,0.249,12.024
Venus Mars,298, 0298-Mar-25 00:45:00 UTC,0.644,37.092
Venus Mars,298, 0298-Nov-22 20:12:00 UTC,1.362,43.201
Venus Mars,300, 0300-Oct-19 17:30:00 UTC,0.743,17.701
Venus Mars,302, 0302-Sep-06 20:06:00 UTC,0.482,9.287
Venus Mars,304, 0304-Jul-28 01:49:00 UTC,0.213,34.637
Venus Mars,305, 0305-May-13 08:07:00 UTC,1.019,38.305
Venus Mars,307, 0307-Apr-03 17:15:00 UTC,0.636,14.125
Venus Mars,309, 0309-Feb-15 20:23:00 UTC,0.501,11.743
Venus Mars,311, 0311-Jan-06 10:42:00 UTC,0.434,37.575
Venus Mars,311, 0311-May-21 18:18:00 UTC,0.106,2.158
Venus Mars,311, 0311-Sep-26 10:41:00 UTC,0.61,39.37
Venus Mars,313, 0313-Aug-19 05:41:00 UTC,0.058,13.804
Venus Mars,315, 0315-Jul-07 12:06:00 UTC,0.199,12.391
Venus Mars,317, 0317-May-29 11:10:00 UTC,0.701,37.129
Venus Mars,318, 0318-Feb-10 06:59:00 UTC,1.885,41.706
Venus Mars,320, 0320-Jan-04 08:50:00 UTC,0.654,16.67
Venus Mars,321, 0321-Nov-19 04:49:00 UTC,0.197,10.191
Venus Mars,323, 0323-Oct-09 04:03:00 UTC,0.562,36.166
Venus Mars,324, 0324-Jul-28 03:50:00 UTC,1.589,35.806
Venus Mars,326, 0326-Jun-18 11:01:00 UTC,0.658,10.839
Venus Mars,328, 0328-May-04 19:00:00 UTC,0.158,14.69
Venus Mars,330, 0330-Mar-28 13:30:00 UTC,0.892,39.44
Venus Mars,330, 0330-Nov-26 18:58:00 UTC,1.424,41.049
Venus Mars,332, 0332-Oct-20 14:34:00 UTC,0.755,15.045
Venus Mars,334, 0334-Sep-07 12:19:00 UTC,0.47,11.901
Venus Mars,336, 0336-Jul-29 18:02:00 UTC,0.094,37.011
Venus Mars,337, 0337-May-16 21:16:00 UTC,1.108,35.639
Venus Mars,339, 0339-Apr-05 16:22:00 UTC,0.666,11.207
Venus Mars,341, 0341-Feb-18 01:00:00 UTC,0.498,14.699
Venus Mars,343, 0343-Jan-10 15:31:00 UTC,0.264,40.248
Venus Mars,343, 0343-May-08 11:24:00 UTC,2.325,8.82
Venus Mars,343, 0343-Sep-28 00:33:00 UTC,0.364,37.134
Venus Mars,345, 0345-Aug-19 15:23:00 UTC,0.031,11.256
Venus Mars,347, 0347-Jul-07 22:34:00 UTC,0.257,14.938
Venus Mars,349, 0349-May-31 07:42:00 UTC,0.741,39.339
Venus Mars,350, 0350-Feb-14 19:40:00 UTC,1.46,39.112
Venus Mars,352, 0352-Jan-06 14:13:00 UTC,0.508,13.717
Venus Mars,353, 0353-Nov-21 02:47:00 UTC,0.085,13.105
Venus Mars,355, 0355-Oct-12 09:02:00 UTC,0.783,38.804
Venus Mars,356, 0356-Jul-29 17:21:00 UTC,1.381,33.405
Venus Mars,358, 0358-Jun-19 03:10:00 UTC,0.566,8.208
Venus Mars,360, 0360-May-05 16:39:00 UTC,0.063,17.34
Venus Mars,362, 0362-Mar-31 12:06:00 UTC,1.18,41.616
Venus Mars,362, 0362-Nov-29 08:51:00 UTC,1.44,38.713
Venus Mars,364, 0364-Oct-21 11:32:00 UTC,0.755,12.371
Venus Mars,366, 0366-Sep-08 06:07:00 UTC,0.448,14.52
Venus Mars,368, 0368-Jul-31 18:37:00 UTC,0.074,39.313
Venus Mars,368, 0368-Dec-09 15:44:00 UTC,3.208,3.811
Venus Mars,369, 0369-May-19 20:09:00 UTC,1.146,32.931
Venus Mars,371, 0371-Apr-07 12:45:00 UTC,0.678,8.303
Venus Mars,373, 0373-Feb-20 04:19:00 UTC,0.474,17.624
Venus Mars,375, 0375-Jan-15 08:38:00 UTC,0.019,42.711
Venus Mars,375, 0375-Apr-24 17:43:00 UTC,4.255,15.738
Venus Mars,375, 0375-Sep-29 08:30:00 UTC,0.163,34.807
Venus Mars,377, 0377-Aug-20 00:07:00 UTC,0.11,8.719
Venus Mars,379, 0379-Jul-08 10:01:00 UTC,0.308,17.475
Venus Mars,381, 0381-Jun-02 14:43:00 UTC,0.748,41.414
Venus Mars,382, 0382-Feb-18 20:43:00 UTC,1.095,36.366
Venus Mars,384, 0384-Jan-08 18:32:00 UTC,0.367,10.764
Venus Mars,385, 0385-Nov-23 04:22:00 UTC,0.032,16.035
Venus Mars,387, 0387-Oct-16 07:53:00 UTC,1.035,41.387
Venus Mars,388, 0388-Jul-30 23:48:00 UTC,1.194,30.969
Venus Mars,390, 0390-Jun-19 17:59:00 UTC,0.474,5.589
Venus Mars,392, 0392-May-06 14:55:00 UTC,0.037,19.975
Venus Mars,394, 0394-Apr-04 03:05:00 UTC,1.515,43.528
Venus Mars,394, 0394-Jun-26 21:23:00 UTC,4.555,17.764
Venus Mars,394, 0394-Dec-01 15:10:00 UTC,1.423,36.26
Venus Mars,396, 0396-Oct-22 09:31:00 UTC,0.744,9.673
Venus Mars,398, 0398-Sep-09 02:53:00 UTC,0.412,17.156
Venus Mars,400, 0400-Aug-03 05:59:00 UTC,0.309,41.5
Venus Mars,400, 0400-Nov-25 15:55:00 UTC,0.482,9.404
Venus Mars,401, 0401-May-22 09:35:00 UTC,1.151,30.19
Venus Mars,403, 0403-Apr-09 06:17:00 UTC,0.673,5.426
Venus Mars,405, 0405-Feb-22 07:12:00 UTC,0.428,20.52
Venus Mars,407, 0407-Jan-20 23:44:00 UTC,0.48,44.84
Venus Mars,407, 0407-Sep-30 12:28:00 UTC,0.005,32.407
Venus Mars,409, 0409-Aug-20 08:57:00 UTC,0.182,6.191
Venus Mars,411, 0411-Jul-08 22:31:00 UTC,0.351,19.998
Venus Mars,413, 0413-Jun-05 12:48:00 UTC,0.699,43.273
Venus Mars,414, 0414-Feb-22 12:42:00 UTC,0.782,33.525
Venus Mars,416, 0416-Jan-10 23:20:00 UTC,0.23,7.803
Venus Mars,417, 0417-Nov-25 09:54:00 UTC,0.151,18.975
Venus Mars,419, 0419-Oct-21 04:36:00 UTC,1.308,43.821
Venus Mars,420, 0420-Aug-01 01:53:00 UTC,1.023,28.493
Venus Mars,422, 0422-Jun-20 07:02:00 UTC,0.384,3.004
Venus Mars,424, 0424-May-07 13:14:00 UTC,0.14,22.576
Venus Mars,426, 0426-Apr-09 00:45:00 UTC,1.91,44.985
Venus Mars,426, 0426-Jun-11 17:31:00 UTC,2.038,24.598
Venus Mars,426, 0426-Dec-03 16:47:00 UTC,1.384,33.715
Venus Mars,428, 0428-Oct-23 07:55:00 UTC,0.722,6.97
Venus Mars,430, 0430-Sep-10 01:43:00 UTC,0.363,19.792
Venus Mars,431, 0431-Jun-01 11:18:00 UTC,2.76,42.33
Venus Mars,432, 0432-Aug-06 10:27:00 UTC,0.647,43.523
Venus Mars,432, 0432-Nov-11 06:36:00 UTC,2.17,16.206
Venus Mars,433, 0433-May-24 13:21:00 UTC,1.131,27.456
Venus Mars,435, 0435-Apr-10 20:31:00 UTC,0.653,2.638
Venus Mars,437, 0437-Feb-24 11:38:00 UTC,0.358,23.399
Venus Mars,439, 0439-Jan-28 05:22:00 UTC,1.272,46.293
Venus Mars,439, 0439-Oct-01 12:48:00 UTC,0.145,29.961
Venus Mars,441, 0441-Aug-20 17:32:00 UTC,0.244,3.726
Venus Mars,443, 0443-Jul-09 13:11:00 UTC,0.386,22.518
Venus Mars,445, 0445-Jun-09 13:03:00 UTC,0.539,44.765
Venus Mars,446, 0446-Feb-25 22:44:00 UTC,0.509,30.612
Venus Mars,448, 0448-Jan-13 06:12:00 UTC,0.097,4.842
Venus Mars,449, 0449-Nov-27 19:03:00 UTC,0.269,21.918
Venus Mars,450, 0450-Aug-26 11:57:00 UTC,3.922,46.049
Venus Mars,451, 0451-Oct-27 17:19:00 UTC,1.584,45.978
Venus Mars,452, 0452-Jan-08 17:07:00 UTC,5.167,30.383
Venus Mars,452, 0452-Aug-02 00:11:00 UTC,0.866,25.991
Venus Mars,454, 0454-Jun-20 19:22:00 UTC,0.296,0.688
Venus Mars,456, 0456-May-08 13:01:00 UTC,0.246,25.149
Venus Mars,458, 0458-Apr-17 03:47:00 UTC,2.363,45.314
Venus Mars,458, 0458-May-25 05:22:00 UTC,0.567,32.417
Venus Mars,458, 0458-Dec-05 15:48:00 UTC,1.328,31.093
Venus Mars,460, 0460-Oct-24 06:49:00 UTC,0.69,4.267
Venus Mars,462, 0462-Sep-11 03:39:00 UTC,0.298,22.429
Venus Mars,463, 0463-May-09 02:38:00 UTC,0.632,35.747
Venus Mars,463, 0463-Jun-20 12:49:00 UTC,2.611,45.727
Venus Mars,464, 0464-Aug-10 15:26:00 UTC,1.148,45.243
Venus Mars,464, 0464-Oct-26 18:38:00 UTC,4.382,23.681
Venus Mars,465, 0465-May-26 10:27:00 UTC,1.093,24.716
Venus Mars,467, 0467-Apr-12 08:42:00 UTC,0.619,1.009
Venus Mars,469, 0469-Feb-26 15:20:00 UTC,0.263,26.226
Venus Mars,469, 0469-Oct-18 07:17:00 UTC,2.267,45.099
Venus Mars,471, 0471-Feb-07 01:12:00 UTC,2.937,45.984
Venus Mars,471, 0471-Oct-02 10:09:00 UTC,0.262,27.474
Venus Mars,473, 0473-Aug-21 01:58:00 UTC,0.299,1.654
Venus Mars,475, 0475-Jul-10 05:49:00 UTC,0.41,25.021
Venus Mars,476, 0476-Mar-21 04:26:00 UTC,4.599,45.568
Venus Mars,477, 0477-Jun-15 17:44:00 UTC,0.11,45.471
Venus Mars,478, 0478-Mar-01 03:00:00 UTC,0.274,27.66
Venus Mars,480, 0480-Jan-15 12:14:00 UTC,0.026,2.048
Venus Mars,481, 0481-Nov-30 10:13:00 UTC,0.385,24.879
Venus Mars,482, 0482-Sep-01 13:32:00 UTC,2.863,45.792
Venus Mars,483, 0483-Nov-07 12:03:00 UTC,1.748,47.363
Venus Mars,483, 0483-Dec-20 07:28:00 UTC,2.111,37.873
Venus Mars,484, 0484-Aug-02 18:52:00 UTC,0.721,23.48
Venus Mars,486, 0486-Jun-21 07:18:00 UTC,0.209,2.362
Venus Mars,488, 0488-May-09 14:33:00 UTC,0.355,27.695
Venus Mars,488, 0488-Dec-14 05:29:00 UTC,4.898,41.921
Venus Mars,490, 0490-May-01 00:36:00 UTC,3.684,41.023
Venus Mars,490, 0490-Dec-07 12:07:00 UTC,1.258,28.417
Venus Mars,492, 0492-Oct-25 08:05:00 UTC,0.648,1.618
Venus Mars,494, 0494-Sep-12 09:26:00 UTC,0.216,25.07
Venus Mars,495, 0495-Apr-21 12:33:00 UTC,3.339,29.305
Venus Mars,495, 0495-Jun-29 06:27:00 UTC,2.483,44.552
Venus Mars,496, 0496-Aug-16 15:35:00 UTC,1.958,46.332
Venus Mars,497, 0497-May-28 02:53:00 UTC,1.043,21.968
Venus Mars,499, 0499-Apr-13 18:38:00 UTC,0.573,3.362
Venus Mars,501, 0501-Mar-01 20:28:00 UTC,0.142,29.006
Venus Mars,501, 0501-Oct-28 04:00:00 UTC,0.504,46.728
Venus Mars,503, 0503-Oct-04 06:13:00 UTC,0.36,24.948
Venus Mars,505, 0505-Aug-22 10:50:00 UTC,0.345,2.21
Venus Mars,507, 0507-Jul-12 00:30:00 UTC,0.422,27.498
Venus Mars,508, 0508-Mar-30 09:35:00 UTC,1.854,46.143
Venus Mars,509, 0509-Jun-27 17:35:00 UTC,1.564,43.505
Venus Mars,510, 0510-Mar-05 01:58:00 UTC,0.073,24.683
Venus Mars,512, 0512-Jan-18 19:25:00 UTC,0.14,1.768
Venus Mars,513, 0513-Dec-04 06:06:00 UTC,0.492,27.829
Venus Mars,514, 0514-Jun-16 20:17:00 UTC,4.116,18.346
Venus Mars,514, 0514-Sep-06 15:11:00 UTC,2.18,44.534
Venus Mars,515, 0515-Nov-26 15:02:00 UTC,2.583,44.368
Venus Mars,516, 0516-Aug-04 11:05:00 UTC,0.588,20.953
Venus Mars,518, 0518-Jun-22 18:04:00 UTC,0.125,4.914
