Planets,Years,Date,Angular Separation (deg),Elongation
Mercury Venus,31, 0031-Sep-06 10:04:00 UTC,0.793,9.287
Mercury Venus,33, 0033-Jun-07 07:57:00 UTC,7.748,25.157
Mercury Venus,33, 0033-Aug-22 10:44:00 UTC,0.123,7.994
Mercury Venus,33, 0033-Oct-25 14:24:00 UTC,1.391,12.46
Mercury Venus,33, 0033-Nov-15 03:23:00 UTC,1.342,18.74
Mercury Venus,35, 0035-Aug-11 20:57:00 UTC,1.572,23.695
Mercury Venus,35, 0035-Sep-10 22:00:00 UTC,3.823,14.72
Mercury Venus,35, 0035-Nov-06 12:29:00 UTC,0.376,2.052
Mercury Venus,36, 0036-Jan-12 16:58:00 UTC,3.833,20.192
Mercury Venus,36, 0036-Feb-06 08:21:00 UTC,0.162,24.938
Mercury Venus,37, 0037-Oct-27 02:01:00 UTC,1.564,15.426
Mercury Venus,37, 0037-Nov-26 10:18:00 UTC,1.927,8.077
Mercury Venus,38, 0038-Jan-29 02:07:00 UTC,0.977,7.305
Mercury Venus,38, 0038-Apr-07 14:00:00 UTC,1.02,21.211
Mercury Venus,38, 0038-Apr-23 18:04:00 UTC,2.31,25.085
Mercury Venus,40, 0040-Jan-16 20:29:00 UTC,0.129,11.919
Mercury Venus,40, 0040-Feb-11 00:25:00 UTC,4.718,7.385
Mercury Venus,40, 0040-Apr-14 16:33:00 UTC,0.569,8.271
Mercury Venus,42, 0042-Mar-29 21:07:00 UTC,0.989,9.956
Mercury Venus,42, 0042-May-14 13:10:00 UTC,3.203,3.2
Mercury Venus,42, 0042-Jun-21 23:07:00 UTC,0.534,13.004
Mercury Venus,44, 0044-Jun-04 20:40:00 UTC,0.723,4.543
Mercury Venus,44, 0044-Aug-21 16:27:00 UTC,3.333,17.624
Mercury Venus,46, 0046-May-22 01:15:00 UTC,1.003,21.185
Mercury Venus,46, 0046-Jun-27 03:27:00 UTC,5.472,11.144
Mercury Venus,46, 0046-Aug-10 11:19:00 UTC,0.64,5.162
Mercury Venus,48, 0048-Jul-25 13:06:00 UTC,0.247,12.276
Mercury Venus,48, 0048-Sep-23 08:19:00 UTC,1.277,7.629
Mercury Venus,48, 0048-Oct-16 18:56:00 UTC,1.159,15.02
Mercury Venus,50, 0050-Jul-16 19:49:00 UTC,1.886,26.808
Mercury Venus,50, 0050-Aug-03 06:07:00 UTC,4.732,23.168
Mercury Venus,50, 0050-Oct-05 14:44:00 UTC,0.112,1.958
Mercury Venus,50, 0050-Dec-11 14:17:00 UTC,3.548,17.817
Mercury Venus,51, 0051-Jan-02 21:42:00 UTC,0.744,23.016
Mercury Venus,52, 0052-Sep-24 11:54:00 UTC,1.61,18.584
Mercury Venus,52, 0052-Oct-27 00:46:00 UTC,0.372,9.572
Mercury Venus,52, 0052-Dec-26 06:56:00 UTC,0.884,6.03
Mercury Venus,53, 0053-Mar-01 05:06:00 UTC,2.277,20.547
Mercury Venus,53, 0053-Mar-26 13:51:00 UTC,1.499,25.28
Mercury Venus,54, 0054-Dec-16 00:27:00 UTC,0.915,12.909
Mercury Venus,55, 0055-Jan-09 23:20:00 UTC,4.215,8.203
Mercury Venus,55, 0055-Mar-17 05:47:00 UTC,0.732,7.512
Mercury Venus,55, 0055-Jun-07 02:53:00 UTC,7.028,20.991
Mercury Venus,57, 0057-Mar-01 11:14:00 UTC,0.818,11.175
Mercury Venus,57, 0057-Apr-04 00:21:00 UTC,1.736,3.15
Mercury Venus,57, 0057-May-26 06:50:00 UTC,0.469,10.387
Mercury Venus,59, 0059-May-09 21:14:00 UTC,0.883,7.354
Mercury Venus,59, 0059-Jul-17 01:49:00 UTC,4.33,15.309
Mercury Venus,59, 0059-Jul-29 12:31:00 UTC,0.791,17.154
Mercury Venus,61, 0061-Apr-30 08:37:00 UTC,1.439,23.215
Mercury Venus,61, 0061-May-12 14:25:00 UTC,0.725,19.438
Mercury Venus,61, 0061-Jul-14 17:12:00 UTC,0.602,1.874
Mercury Venus,63, 0063-Jun-29 13:44:00 UTC,0.446,16.331
Mercury Venus,63, 0063-Aug-21 20:38:00 UTC,4.196,3.57
Mercury Venus,63, 0063-Sep-19 20:55:00 UTC,0.898,10.957
Mercury Venus,65, 0065-Jun-22 13:19:00 UTC,4.684,26.371
Mercury Venus,65, 0065-Sep-05 15:16:00 UTC,0.04,6.247
Mercury Venus,65, 0065-Nov-09 12:26:00 UTC,2.301,13.974
Mercury Venus,65, 0065-Nov-30 18:57:00 UTC,1.236,20.066
Mercury Venus,67, 0067-Aug-26 02:08:00 UTC,1.609,22.216
Mercury Venus,67, 0067-Sep-26 11:15:00 UTC,2.828,12.905
Mercury Venus,67, 0067-Nov-23 01:18:00 UTC,0.577,3.396
Mercury Venus,68, 0068-Jan-27 12:17:00 UTC,3.745,20.02
Mercury Venus,68, 0068-Feb-23 11:38:00 UTC,0.693,25.024
Mercury Venus,69, 0069-Nov-12 17:52:00 UTC,1.459,14.596
Mercury Venus,69, 0069-Dec-10 12:49:00 UTC,2.769,8.384
Mercury Venus,70, 0070-Feb-14 03:22:00 UTC,0.921,7.139
Mercury Venus,70, 0070-Apr-27 18:40:00 UTC,2.712,22.067
Mercury Venus,72, 0072-Jan-31 22:42:00 UTC,0.295,11.963
Mercury Venus,72, 0072-Feb-26 23:02:00 UTC,4.398,6.931
Mercury Venus,72, 0072-Apr-28 15:15:00 UTC,0.488,8.486
Mercury Venus,74, 0074-Apr-12 12:18:00 UTC,1.014,9.547
Mercury Venus,74, 0074-Jun-03 09:12:00 UTC,4.874,6.095
Mercury Venus,74, 0074-Jul-04 17:17:00 UTC,0.535,14.102
Mercury Venus,76, 0076-Apr-01 08:03:00 UTC,6.883,20.063
Mercury Venus,76, 0076-Jun-17 23:27:00 UTC,0.672,3.424
Mercury Venus,76, 0076-Sep-04 21:33:00 UTC,5.447,17.584
Mercury Venus,78, 0078-Jun-03 12:13:00 UTC,0.766,19.978
Mercury Venus,78, 0078-Jul-16 03:33:00 UTC,5.854,7.766
Mercury Venus,78, 0078-Aug-23 16:03:00 UTC,0.7,6.782
Mercury Venus,80, 0080-Aug-08 03:11:00 UTC,0.156,10.561
Mercury Venus,80, 0080-Oct-08 12:32:00 UTC,0.008,9.416
Mercury Venus,80, 0080-Oct-31 04:09:00 UTC,1.233,16.551
Mercury Venus,82, 0082-Jul-29 10:26:00 UTC,1.759,25.698
Mercury Venus,82, 0082-Aug-22 20:00:00 UTC,4.633,18.831
Mercury Venus,82, 0082-Oct-21 02:43:00 UTC,0.258,0.358
Mercury Venus,82, 0082-Dec-26 08:05:00 UTC,3.861,18.45
Mercury Venus,83, 0083-Jan-20 05:07:00 UTC,0.237,23.792
Mercury Venus,84, 0084-Oct-10 12:05:00 UTC,1.642,17.305
Mercury Venus,84, 0084-Nov-10 08:21:00 UTC,0.691,9.239
Mercury Venus,85, 0085-Jan-12 03:38:00 UTC,0.97,6.402
Mercury Venus,85, 0085-Mar-17 16:52:00 UTC,1.079,20.073
Mercury Venus,85, 0085-Apr-10 15:03:00 UTC,1.872,24.892
Mercury Venus,87, 0087-Jan-01 00:03:00 UTC,0.494,12.78
Mercury Venus,87, 0087-Jan-24 14:25:00 UTC,4.551,8.549
Mercury Venus,87, 0087-Mar-31 21:02:00 UTC,0.61,7.373
Mercury Venus,89, 0089-Mar-15 12:59:00 UTC,0.99,11.07
Mercury Venus,89, 0089-Apr-22 13:23:00 UTC,0.455,1.724
Mercury Venus,89, 0089-Jun-08 11:41:00 UTC,0.447,11.2
Mercury Venus,91, 0091-May-23 02:49:00 UTC,0.821,6.438
Mercury Venus,91, 0091-Aug-09 19:00:00 UTC,1.081,17.937
Mercury Venus,93, 0093-May-10 04:46:00 UTC,1.22,22.845
Mercury Venus,93, 0093-Jun-03 13:41:00 UTC,3.494,16.307
Mercury Venus,93, 0093-Jul-27 19:29:00 UTC,0.611,2.916
Mercury Venus,95, 0095-Jul-12 17:39:00 UTC,0.312,14.753
Mercury Venus,95, 0095-Sep-06 20:02:00 UTC,2.926,4.659
Mercury Venus,95, 0095-Oct-03 13:23:00 UTC,1.006,12.61
Mercury Venus,97, 0097-Jul-05 17:59:00 UTC,2.856,27.276
Mercury Venus,97, 0097-Sep-20 04:45:00 UTC,0.055,4.499
Mercury Venus,97, 0097-Nov-24 09:03:00 UTC,3.02,15.291
Mercury Venus,97, 0097-Dec-17 03:12:00 UTC,0.979,21.287
Mercury Venus,99, 0099-Sep-09 22:30:00 UTC,1.658,20.747
Mercury Venus,99, 0099-Oct-11 11:13:00 UTC,1.738,11.627
Mercury Venus,99, 0099-Dec-09 22:09:00 UTC,0.768,4.478
Mercury Venus,100, 0100-Feb-11 16:51:00 UTC,3.381,19.684
Mercury Venus,100, 0100-Mar-12 00:19:00 UTC,1.144,24.858
Mercury Venus,101, 0101-Nov-30 09:51:00 UTC,1.227,14.059
Mercury Venus,101, 0101-Dec-25 15:24:00 UTC,3.465,8.866
Mercury Venus,102, 0102-Mar-02 15:58:00 UTC,0.812,6.882
Mercury Venus,102, 0102-May-21 09:41:00 UTC,4.057,22.581
Mercury Venus,104, 0104-Feb-16 15:55:00 UTC,0.659,12.03
Mercury Venus,104, 0104-Mar-15 17:56:00 UTC,3.572,5.96
Mercury Venus,104, 0104-May-13 07:26:00 UTC,0.428,8.907
Mercury Venus,106, 0106-Apr-26 23:42:00 UTC,0.99,8.979
Mercury Venus,106, 0106-Jun-24 08:09:00 UTC,5.418,9.409
Mercury Venus,106, 0106-Jul-18 05:42:00 UTC,0.547,15.291
Mercury Venus,108, 0108-Apr-19 17:33:00 UTC,3.757,20.907
Mercury Venus,108, 0108-Jul-02 01:39:00 UTC,0.635,2.352
Mercury Venus,108, 0108-Sep-20 08:21:00 UTC,7.535,17.845
Mercury Venus,110, 0110-Jun-17 05:41:00 UTC,0.567,18.622
Mercury Venus,110, 0110-Aug-03 22:14:00 UTC,5.405,4.974
Mercury Venus,110, 0110-Sep-06 23:52:00 UTC,0.78,8.446
Mercury Venus,112, 0112-Aug-23 00:10:00 UTC,0.071,8.829
Mercury Venus,112, 0112-Oct-24 11:47:00 UTC,1.155,11.057
Mercury Venus,112, 0112-Nov-16 04:14:00 UTC,1.224,17.991
Mercury Venus,114, 0114-Aug-12 21:27:00 UTC,1.73,24.351
Mercury Venus,114, 0114-Sep-09 13:58:00 UTC,3.964,16.2
Mercury Venus,114, 0114-Nov-07 04:05:00 UTC,0.436,1.274
Mercury Venus,115, 0115-Jan-11 00:54:00 UTC,4.02,18.664
Mercury Venus,115, 0115-Feb-07 14:43:00 UTC,0.299,24.196
Mercury Venus,116, 0116-Oct-27 22:20:00 UTC,1.61,16.228
Mercury Venus,116, 0116-Nov-25 12:08:00 UTC,1.66,9.256
Mercury Venus,117, 0117-Jan-29 15:42:00 UTC,0.971,6.448
Mercury Venus,117, 0117-Apr-05 03:31:00 UTC,0.512,19.832
Mercury Venus,117, 0117-Apr-25 20:39:00 UTC,2.24,24.475
Mercury Venus,119, 0119-Jan-17 12:08:00 UTC,0.032,12.764
Mercury Venus,119, 0119-Feb-09 17:15:00 UTC,4.658,8.601
Mercury Venus,119, 0119-Apr-16 03:13:00 UTC,0.502,7.393
Mercury Venus,121, 0121-Mar-30 08:47:00 UTC,1.074,10.826
Mercury Venus,121, 0121-May-12 18:45:00 UTC,2.814,2.466
Mercury Venus,121, 0121-Jun-22 11:51:00 UTC,0.432,12.178
Mercury Venus,123, 0123-Jun-06 06:47:00 UTC,0.755,5.387
Mercury Venus,123, 0123-Aug-22 14:59:00 UTC,2.254,17.707
Mercury Venus,125, 0125-May-22 22:50:00 UTC,0.953,21.927
Mercury Venus,125, 0125-Jun-25 06:55:00 UTC,5.251,12.703
Mercury Venus,125, 0125-Aug-10 23:00:00 UTC,0.642,4.357
Mercury Venus,127, 0127-Jul-27 02:10:00 UTC,0.201,13.092
Mercury Venus,127, 0127-Sep-23 08:11:00 UTC,1.582,6.351
Mercury Venus,127, 0127-Oct-18 13:44:00 UTC,1.099,14.222
Mercury Venus,129, 0129-Jul-18 06:32:00 UTC,2.198,27.173
Mercury Venus,129, 0129-Oct-06 04:53:00 UTC,0.171,2.783
Mercury Venus,129, 0129-Dec-10 03:47:00 UTC,3.562,16.31
Mercury Venus,130, 0130-Jan-04 01:37:00 UTC,0.581,22.323
Mercury Venus,131, 0131-Sep-26 09:23:00 UTC,1.702,19.348
Mercury Venus,131, 0131-Oct-27 01:50:00 UTC,0.637,10.83
Mercury Venus,131, 0131-Dec-27 21:52:00 UTC,0.912,5.211
Mercury Venus,132, 0132-Feb-28 09:44:00 UTC,2.664,19.232
Mercury Venus,132, 0132-Mar-27 20:40:00 UTC,1.52,24.533
Mercury Venus,133, 0133-Dec-16 18:47:00 UTC,0.867,13.749
Mercury Venus,134, 0134-Jan-08 21:11:00 UTC,4.009,9.369
Mercury Venus,134, 0134-Mar-17 17:02:00 UTC,0.681,6.638
Mercury Venus,134, 0134-Jun-06 18:18:00 UTC,5.932,21.184
Mercury Venus,136, 0136-Mar-02 00:13:00 UTC,0.926,12.029
Mercury Venus,136, 0136-Apr-02 10:20:00 UTC,2.095,4.507
Mercury Venus,136, 0136-May-26 17:45:00 UTC,0.387,9.538
Mercury Venus,138, 0138-May-10 07:32:00 UTC,0.932,8.219
Mercury Venus,138, 0138-Jul-14 03:41:00 UTC,4.785,13.056
Mercury Venus,138, 0138-Jul-30 10:01:00 UTC,0.586,16.512
Mercury Venus,140, 0140-May-09 02:02:00 UTC,0.165,21.084
Mercury Venus,140, 0140-Jul-15 03:38:00 UTC,0.616,1.747
Mercury Venus,142, 0142-Jun-30 04:10:00 UTC,0.401,17.144
Mercury Venus,142, 0142-Aug-20 17:24:00 UTC,4.446,3.349
Mercury Venus,142, 0142-Sep-20 11:49:00 UTC,0.873,10.126
Mercury Venus,144, 0144-Jun-22 09:59:00 UTC,5.839,26.18
Mercury Venus,144, 0144-Sep-06 04:46:00 UTC,0.015,7.076
Mercury Venus,144, 0144-Nov-08 08:37:00 UTC,2.132,12.561
Mercury Venus,144, 0144-Dec-01 20:26:00 UTC,1.098,19.346
Mercury Venus,146, 0146-Aug-27 01:26:00 UTC,1.743,22.914
Mercury Venus,146, 0146-Sep-25 07:35:00 UTC,3.03,14.284
Mercury Venus,146, 0146-Nov-23 16:35:00 UTC,0.629,2.619
Mercury Venus,147, 0147-Jan-25 21:56:00 UTC,3.975,18.616
Mercury Venus,147, 0147-Feb-24 15:38:00 UTC,0.783,24.275
Mercury Venus,148, 0148-Nov-13 14:45:00 UTC,1.475,15.426
Mercury Venus,148, 0148-Dec-09 13:32:00 UTC,2.505,9.564
Mercury Venus,149, 0149-Feb-14 15:47:00 UTC,0.896,6.282
Mercury Venus,149, 0149-Apr-24 05:35:00 UTC,2.294,20.385
Mercury Venus,149, 0149-May-08 23:07:00 UTC,2.679,23.985
Mercury Venus,151, 0151-Feb-01 14:12:00 UTC,0.413,12.827
Mercury Venus,151, 0151-Feb-25 12:37:00 UTC,4.446,8.231
Mercury Venus,151, 0151-Apr-30 01:49:00 UTC,0.416,7.613
Mercury Venus,153, 0153-Apr-12 23:52:00 UTC,1.088,10.434
Mercury Venus,153, 0153-Jun-01 12:34:00 UTC,4.675,4.88
Mercury Venus,153, 0153-Jul-05 07:22:00 UTC,0.421,13.294
Mercury Venus,155, 0155-Apr-01 16:28:00 UTC,8.163,19.954
Mercury Venus,155, 0155-Jun-19 09:42:00 UTC,0.697,4.232
Mercury Venus,155, 0155-Sep-05 13:48:00 UTC,4.278,17.58
Mercury Venus,157, 0157-Jun-04 06:34:00 UTC,0.718,20.762
Mercury Venus,157, 0157-Jul-14 14:22:00 UTC,5.848,9.155
Mercury Venus,157, 0157-Aug-24 04:38:00 UTC,0.694,5.947
Mercury Venus,159, 0159-Aug-09 16:38:00 UTC,0.105,11.393
Mercury Venus,159, 0159-Oct-08 12:07:00 UTC,0.279,8.07
Mercury Venus,159, 0159-Nov-02 01:30:00 UTC,1.147,15.762
Mercury Venus,161, 0161-Jul-30 16:01:00 UTC,1.98,26.238
Mercury Venus,161, 0161-Aug-20 19:10:00 UTC,4.617,20.674
Mercury Venus,161, 0161-Oct-21 17:56:00 UTC,0.319,1.206
Mercury Venus,161, 0161-Dec-24 20:21:00 UTC,3.943,16.928
Mercury Venus,162, 0162-Jan-21 09:58:00 UTC,0.088,23.051
Mercury Venus,163, 0163-Oct-12 09:21:00 UTC,1.713,18.082
Mercury Venus,163, 0163-Nov-10 09:47:00 UTC,0.416,10.462
Mercury Venus,164, 0164-Jan-13 18:02:00 UTC,0.98,5.565
Mercury Venus,164, 0164-Mar-15 18:23:00 UTC,1.53,18.761
Mercury Venus,164, 0164-Apr-12 00:26:00 UTC,1.845,24.149
Mercury Venus,166, 0166-Jan-01 17:13:00 UTC,0.412,13.614
Mercury Venus,166, 0166-Jan-23 09:39:00 UTC,4.386,9.752
Mercury Venus,166, 0166-Apr-01 07:49:00 UTC,0.551,6.494
Mercury Venus,166, 0166-Jun-22 16:08:00 UTC,8.08,19.957
Mercury Venus,168, 0168-Mar-16 01:29:00 UTC,1.091,11.927
Mercury Venus,168, 0168-Apr-20 21:25:00 UTC,0.01,2.983
Mercury Venus,168, 0168-Jun-08 23:09:00 UTC,0.358,10.356
Mercury Venus,170, 0170-May-23 13:05:00 UTC,0.86,7.301
Mercury Venus,170, 0170-Aug-11 01:18:00 UTC,0.712,17.578
Mercury Venus,172, 0172-May-11 14:55:00 UTC,1.124,23.446
Mercury Venus,172, 0172-Jun-01 01:01:00 UTC,2.93,18.03
Mercury Venus,172, 0172-Jul-28 06:25:00 UTC,0.617,2.294
Mercury Venus,174, 0174-Jul-13 07:12:00 UTC,0.265,15.56
Mercury Venus,174, 0174-Sep-05 19:08:00 UTC,3.215,3.647
Mercury Venus,174, 0174-Oct-04 05:38:00 UTC,0.965,11.789
Mercury Venus,176, 0176-Jul-06 15:45:00 UTC,3.6,27.109
Mercury Venus,176, 0176-Sep-20 18:25:00 UTC,0.111,5.322
Mercury Venus,176, 0176-Nov-23 03:43:00 UTC,2.925,13.861
Mercury Venus,176, 0176-Dec-18 04:57:00 UTC,0.832,20.576
Mercury Venus,178, 0178-Sep-10 21:03:00 UTC,1.772,21.471
Mercury Venus,178, 0178-Oct-10 10:06:00 UTC,1.977,12.938
Mercury Venus,178, 0178-Dec-10 13:19:00 UTC,0.808,3.695
Mercury Venus,179, 0179-Feb-10 02:17:00 UTC,3.665,18.344
Mercury Venus,179, 0179-Mar-13 03:35:00 UTC,1.191,24.09
Mercury Venus,180, 0180-Nov-30 05:52:00 UTC,1.208,14.888
Mercury Venus,180, 0180-Dec-23 14:44:00 UTC,3.213,10.04
Mercury Venus,181, 0181-Mar-02 03:41:00 UTC,0.773,6.015
Mercury Venus,181, 0181-May-21 07:13:00 UTC,3.422,22.886
Mercury Venus,183, 0183-Feb-16 06:09:00 UTC,0.78,12.875
Mercury Venus,183, 0183-Mar-14 05:31:00 UTC,3.759,7.293
Mercury Venus,183, 0183-May-13 17:53:00 UTC,0.352,8.048
Mercury Venus,185, 0185-Apr-26 10:30:00 UTC,1.049,9.845
Mercury Venus,185, 0185-Jun-21 10:35:00 UTC,5.481,7.949
Mercury Venus,185, 0185-Jul-17 21:30:00 UTC,0.415,14.527
Mercury Venus,187, 0187-Apr-18 20:18:00 UTC,5.05,20.845
Mercury Venus,187, 0187-Jul-02 11:50:00 UTC,0.652,3.032
Mercury Venus,187, 0187-Sep-19 23:29:00 UTC,6.378,17.797
Mercury Venus,189, 0189-Jun-16 22:00:00 UTC,0.518,19.424
Mercury Venus,189, 0189-Aug-01 14:45:00 UTC,5.547,6.037
Mercury Venus,189, 0189-Sep-06 13:16:00 UTC,0.764,7.609
Mercury Venus,191, 0191-Aug-23 13:34:00 UTC,0.018,9.656
Mercury Venus,191, 0191-Oct-23 11:03:00 UTC,0.912,9.704
Mercury Venus,191, 0191-Nov-17 02:51:00 UTC,1.116,17.232
Mercury Venus,193, 0193-Aug-12 23:59:00 UTC,1.905,24.976
Mercury Venus,193, 0193-Sep-07 02:36:00 UTC,4.078,17.741
Mercury Venus,193, 0193-Nov-06 19:11:00 UTC,0.493,0.726
Mercury Venus,194, 0194-Jan-08 13:59:00 UTC,4.154,17.235
Mercury Venus,194, 0194-Feb-07 17:28:00 UTC,0.41,23.444
Mercury Venus,195, 0195-Oct-28 20:19:00 UTC,1.655,17.034
Mercury Venus,195, 0195-Nov-24 13:08:00 UTC,1.38,10.465
Mercury Venus,196, 0196-Jan-30 04:50:00 UTC,0.961,5.611
Mercury Venus,196, 0196-Apr-02 00:52:00 UTC,0.038,18.528
Mercury Venus,196, 0196-Apr-26 09:02:00 UTC,2.157,23.812
Mercury Venus,198, 0198-Jan-17 05:08:00 UTC,0.081,13.614
Mercury Venus,198, 0198-Feb-07 09:02:00 UTC,4.559,9.887
Mercury Venus,198, 0198-Apr-15 13:40:00 UTC,0.436,6.518
Mercury Venus,200, 0200-Mar-30 21:11:00 UTC,1.164,11.705
Mercury Venus,200, 0200-May-11 00:34:00 UTC,2.397,2.497
Mercury Venus,200, 0200-Jun-23 00:07:00 UTC,0.337,11.342
Mercury Venus,202, 0202-Jun-06 17:04:00 UTC,0.785,6.242
Mercury Venus,202, 0202-Aug-22 23:53:00 UTC,1.323,17.839
Mercury Venus,204, 0204-May-23 22:35:00 UTC,0.887,22.642
Mercury Venus,204, 0204-Jun-23 07:26:00 UTC,4.967,14.328
Mercury Venus,204, 0204-Aug-11 10:32:00 UTC,0.641,3.584
Mercury Venus,206, 0206-Jul-27 15:45:00 UTC,0.151,13.914
Mercury Venus,206, 0206-Sep-22 08:12:00 UTC,1.883,5.091
Mercury Venus,206, 0206-Oct-19 08:04:00 UTC,1.038,13.406
Mercury Venus,208, 0208-Jul-19 19:28:00 UTC,2.591,27.386
Mercury Venus,208, 0208-Oct-06 19:35:00 UTC,0.232,3.63
Mercury Venus,208, 0208-Dec-08 20:32:00 UTC,3.538,14.834
Mercury Venus,209, 0209-Jan-05 04:40:00 UTC,0.432,21.584
Mercury Venus,210, 0210-Sep-27 07:36:00 UTC,1.796,20.09
Mercury Venus,210, 0210-Oct-26 01:59:00 UTC,0.9,12.096
Mercury Venus,210, 0210-Dec-28 12:54:00 UTC,0.938,4.406
Mercury Venus,211, 0211-Feb-26 17:19:00 UTC,3.016,17.911
Mercury Venus,211, 0211-Mar-30 00:39:00 UTC,1.526,23.746
Mercury Venus,212, 0212-Dec-17 13:45:00 UTC,0.809,14.573
Mercury Venus,213, 0213-Jan-07 18:19:00 UTC,3.776,10.564
Mercury Venus,213, 0213-Mar-18 04:09:00 UTC,0.63,5.76
Mercury Venus,213, 0213-Jun-06 13:57:00 UTC,4.921,21.4
Mercury Venus,215, 0215-Mar-03 13:49:00 UTC,1.043,12.875
Mercury Venus,215, 0215-Apr-01 19:53:00 UTC,2.43,5.886
Mercury Venus,215, 0215-May-28 04:26:00 UTC,0.307,8.683
Mercury Venus,217, 0217-May-10 18:12:00 UTC,0.98,9.087
Mercury Venus,217, 0217-Jul-12 00:16:00 UTC,5.118,11.318
Mercury Venus,217, 0217-Jul-31 05:35:00 UTC,0.416,15.803
Mercury Venus,219, 0219-May-07 13:01:00 UTC,1.351,21.8
Mercury Venus,219, 0219-Jul-16 14:14:00 UTC,0.626,2.024
Mercury Venus,219, 0219-Oct-05 13:11:00 UTC,8.307,18.285
Mercury Venus,221, 0221-Jun-30 18:59:00 UTC,0.351,17.947
Mercury Venus,221, 0221-Aug-19 13:51:00 UTC,4.676,3.706
Mercury Venus,221, 0221-Sep-21 02:18:00 UTC,0.844,9.29
Mercury Venus,223, 0223-Jun-23 03:06:00 UTC,7.046,26.009
Mercury Venus,223, 0223-Sep-07 18:12:00 UTC,0.07,7.895
Mercury Venus,223, 0223-Nov-08 07:00:00 UTC,1.947,11.194
