Planets,Years,Date,Angular Separation (deg),Elongation
Jupiter Venus,68, 0068-May-04 07:27:00 UTC,3.629,22.31
Jupiter Venus,68, 0068-Aug-04 12:43:00 UTC,2.71,45.961
Jupiter Venus,69, 0069-Jun-06 18:47:00 UTC,1.066,23.154
Jupiter Venus,70, 0070-Aug-24 15:59:00 UTC,0.304,11.537
Jupiter Venus,71, 0071-Nov-04 13:28:00 UTC,0.619,44.71
Jupiter Venus,72, 0072-Sep-02 17:55:00 UTC,0.823,28.393
Jupiter Venus,73, 0073-Nov-19 09:53:00 UTC,0.125,8.277
Jupiter Venus,75, 0075-Feb-03 01:26:00 UTC,1.466,42.489
Jupiter Venus,75, 0075-Dec-04 12:44:00 UTC,1.221,32.043
Jupiter Venus,77, 0077-Feb-23 08:56:00 UTC,0.319,3.726
Jupiter Venus,78, 0078-May-16 10:51:00 UTC,0.834,36.011
Jupiter Venus,79, 0079-Mar-15 12:29:00 UTC,1.836,37.13
Jupiter Venus,80, 0080-Jun-02 13:51:00 UTC,0.627,4.445
Jupiter Venus,81, 0081-Aug-21 02:02:00 UTC,0.197,29.695
Jupiter Venus,82, 0082-Jun-19 02:39:00 UTC,0.561,42.142
Jupiter Venus,83, 0083-Aug-31 13:24:00 UTC,0.028,10.295
Jupiter Venus,84, 0084-Nov-15 19:24:00 UTC,0.544,26.67
Jupiter Venus,85, 0085-Sep-16 14:46:00 UTC,3.173,45.906
Jupiter Venus,86, 0086-Nov-28 11:15:00 UTC,0.908,13.686
Jupiter Venus,88, 0088-Feb-17 22:41:00 UTC,0.135,22.681
Jupiter Venus,88, 0088-Dec-25 02:27:00 UTC,0.732,47.106
Jupiter Venus,89, 0089-Apr-24 15:40:00 UTC,0.677,44.577
Jupiter Venus,90, 0090-Mar-07 12:26:00 UTC,0.444,19.133
Jupiter Venus,91, 0091-May-29 23:13:00 UTC,0.072,14.664
Jupiter Venus,92, 0092-Aug-12 05:21:00 UTC,2.023,44.709
Jupiter Venus,93, 0093-Jun-11 22:18:00 UTC,1.035,26.221
Jupiter Venus,94, 0094-Aug-29 07:34:00 UTC,0.311,8.478
Jupiter Venus,95, 0095-Nov-10 14:25:00 UTC,0.842,42.784
Jupiter Venus,96, 0096-Sep-07 19:17:00 UTC,1.119,31.267
Jupiter Venus,97, 0097-Nov-24 08:27:00 UTC,0.267,5.23
Jupiter Venus,99, 0099-Feb-09 11:41:00 UTC,1.041,40.062
Jupiter Venus,99, 0099-Dec-10 11:02:00 UTC,1.093,34.877
Jupiter Venus,101, 0101-Mar-02 01:38:00 UTC,0.24,1.186
Jupiter Venus,102, 0102-May-23 20:09:00 UTC,0.79,33.062
Jupiter Venus,103, 0103-Mar-22 23:54:00 UTC,2.229,39.766
Jupiter Venus,104, 0104-Jun-08 17:53:00 UTC,0.728,7.723
Jupiter Venus,105, 0105-Aug-27 04:47:00 UTC,0.012,26.758
Jupiter Venus,106, 0106-Jun-26 14:32:00 UTC,0.058,44.11
Jupiter Venus,107, 0107-Sep-06 05:17:00 UTC,0.134,13.34
Jupiter Venus,108, 0108-Nov-21 17:17:00 UTC,0.441,23.778
Jupiter Venus,109, 0109-Sep-25 00:36:00 UTC,3.756,47.108
Jupiter Venus,110, 0110-Dec-04 17:42:00 UTC,0.975,16.735
Jupiter Venus,112, 0112-Feb-24 17:23:00 UTC,0.245,19.52
Jupiter Venus,113, 0113-Jan-06 20:37:00 UTC,2.629,45.537
Jupiter Venus,113, 0113-May-07 19:35:00 UTC,0.522,45.786
Jupiter Venus,114, 0114-Mar-14 09:29:00 UTC,0.708,22.368
Jupiter Venus,115, 0115-Jun-05 11:29:00 UTC,0.084,11.351
Jupiter Venus,116, 0116-Aug-20 00:00:00 UTC,1.458,42.814
Jupiter Venus,117, 0117-Jun-18 02:31:00 UTC,0.953,29.22
Jupiter Venus,118, 0118-Sep-03 20:10:00 UTC,0.284,5.469
Jupiter Venus,119, 0119-Nov-17 03:26:00 UTC,0.941,40.583
Jupiter Venus,120, 0120-Sep-13 20:38:00 UTC,1.43,34.045
Jupiter Venus,121, 0121-Nov-30 07:36:00 UTC,0.405,2.18
Jupiter Venus,123, 0123-Feb-16 21:04:00 UTC,0.666,37.383
Jupiter Venus,123, 0123-Dec-17 19:48:00 UTC,0.868,37.664
Jupiter Venus,125, 0125-Mar-08 02:00:00 UTC,0.117,3.333
Jupiter Venus,126, 0126-May-30 06:22:00 UTC,0.69,29.945
Jupiter Venus,127, 0127-Mar-29 23:47:00 UTC,2.623,42.156
Jupiter Venus,128, 0128-Jun-13 21:06:00 UTC,0.8,10.981
Jupiter Venus,129, 0129-Sep-01 01:34:00 UTC,0.128,23.811
Jupiter Venus,130, 0130-Jul-03 14:00:00 UTC,0.654,45.52
Jupiter Venus,131, 0131-Sep-10 18:51:00 UTC,0.317,16.333
Jupiter Venus,132, 0132-Nov-26 14:27:00 UTC,0.316,20.851
Jupiter Venus,133, 0133-Oct-04 03:01:00 UTC,4.365,47.038
Jupiter Venus,133, 0133-Dec-10 15:34:00 UTC,3.224,6.716
Jupiter Venus,134, 0134-Jan-28 11:13:00 UTC,4.327,45.593
Jupiter Venus,134, 0134-Dec-10 07:54:00 UTC,1.004,19.827
Jupiter Venus,136, 0136-Mar-01 19:15:00 UTC,0.31,16.242
Jupiter Venus,137, 0137-May-17 10:16:00 UTC,1.018,44.835
Jupiter Venus,138, 0138-Mar-20 10:40:00 UTC,0.993,25.596
Jupiter Venus,139, 0139-Jun-10 20:57:00 UTC,0.232,8.038
Jupiter Venus,140, 0140-Aug-26 03:12:00 UTC,0.997,40.563
Jupiter Venus,141, 0141-Jun-23 07:07:00 UTC,0.81,32.128
Jupiter Venus,142, 0142-Sep-08 09:16:00 UTC,0.224,2.567
Jupiter Venus,143, 0143-Nov-22 14:19:00 UTC,0.957,38.151
Jupiter Venus,144, 0144-Sep-19 05:57:00 UTC,1.761,36.77
Jupiter Venus,145, 0145-Dec-05 12:16:00 UTC,0.533,0.95
Jupiter Venus,147, 0147-Feb-23 05:25:00 UTC,0.348,34.523
Jupiter Venus,147, 0147-Dec-24 10:50:00 UTC,0.531,40.314
Jupiter Venus,149, 0149-Mar-13 22:46:00 UTC,0.041,6.579
Jupiter Venus,150, 0150-Jun-05 06:13:00 UTC,0.554,26.805
Jupiter Venus,151, 0151-Apr-06 06:22:00 UTC,2.986,44.072
Jupiter Venus,152, 0152-Jun-18 20:57:00 UTC,0.836,14.182
Jupiter Venus,153, 0153-Sep-05 20:47:00 UTC,0.225,20.828
Jupiter Venus,154, 0154-Jul-11 20:54:00 UTC,1.748,45.989
Jupiter Venus,154, 0154-Nov-04 22:01:00 UTC,0.23,44.81
Jupiter Venus,155, 0155-Sep-15 13:22:00 UTC,0.526,19.345
Jupiter Venus,156, 0156-Dec-01 14:20:00 UTC,0.176,17.866
Jupiter Venus,157, 0157-Nov-18 06:44:00 UTC,1.747,18.095
Jupiter Venus,158, 0158-Feb-08 10:45:00 UTC,3.097,46.891
Jupiter Venus,158, 0158-Dec-15 21:13:00 UTC,0.984,22.874
Jupiter Venus,160, 0160-Mar-07 13:50:00 UTC,0.324,13.001
Jupiter Venus,161, 0161-May-25 10:09:00 UTC,1.198,43.006
Jupiter Venus,162, 0162-Mar-26 07:11:00 UTC,1.278,28.708
Jupiter Venus,163, 0163-Jun-16 02:11:00 UTC,0.368,4.752
Jupiter Venus,164, 0164-Aug-31 21:48:00 UTC,0.616,38.075
Jupiter Venus,165, 0165-Jun-28 15:30:00 UTC,0.598,34.954
Jupiter Venus,166, 0166-Sep-12 23:45:00 UTC,0.132,1.43
Jupiter Venus,167, 0167-Nov-27 21:36:00 UTC,0.909,35.569
Jupiter Venus,168, 0168-Sep-24 19:19:00 UTC,2.097,39.37
Jupiter Venus,169, 0169-Dec-10 15:27:00 UTC,0.641,4.019
Jupiter Venus,171, 0171-Mar-01 07:07:00 UTC,0.095,31.58
Jupiter Venus,171, 0171-Dec-31 05:10:00 UTC,0.069,42.724
Jupiter Venus,173, 0173-Mar-19 16:54:00 UTC,0.227,9.869
Jupiter Venus,174, 0174-Jun-11 01:42:00 UTC,0.395,23.617
Jupiter Venus,175, 0175-Apr-14 11:20:00 UTC,3.294,45.239
Jupiter Venus,176, 0176-Jun-23 20:32:00 UTC,0.836,17.351
Jupiter Venus,177, 0177-Sep-10 12:30:00 UTC,0.282,17.844
Jupiter Venus,178, 0178-Jul-22 14:35:00 UTC,3.666,44.397
Jupiter Venus,178, 0178-Nov-15 09:35:00 UTC,0.857,46.751
Jupiter Venus,179, 0179-Sep-20 05:46:00 UTC,0.748,22.291
Jupiter Venus,180, 0180-Dec-06 12:19:00 UTC,0.029,14.877
Jupiter Venus,182, 0182-Feb-17 01:02:00 UTC,2.193,46.097
Jupiter Venus,182, 0182-Dec-21 16:35:00 UTC,0.907,25.932
Jupiter Venus,184, 0184-Mar-13 14:54:00 UTC,0.293,9.664
Jupiter Venus,185, 0185-Jun-02 00:43:00 UTC,1.218,40.632
Jupiter Venus,186, 0186-Apr-01 11:20:00 UTC,1.569,31.797
Jupiter Venus,187, 0187-Jun-21 07:32:00 UTC,0.484,1.457
Jupiter Venus,188, 0188-Sep-06 07:54:00 UTC,0.312,35.445
Jupiter Venus,189, 0189-Jul-04 00:11:00 UTC,0.313,37.629
Jupiter Venus,190, 0190-Sep-17 10:55:00 UTC,0.016,4.004
Jupiter Venus,191, 0191-Dec-03 00:30:00 UTC,0.816,32.893
Jupiter Venus,192, 0192-Sep-30 14:42:00 UTC,2.43,41.802
Jupiter Venus,193, 0193-Dec-16 00:06:00 UTC,0.725,7.144
Jupiter Venus,195, 0195-Mar-07 14:26:00 UTC,0.105,28.474
Jupiter Venus,196, 0196-Jan-07 18:29:00 UTC,0.588,44.855
Jupiter Venus,197, 0197-Mar-25 15:55:00 UTC,0.44,13.223
Jupiter Venus,198, 0198-Jun-16 18:41:00 UTC,0.227,20.378
Jupiter Venus,199, 0199-Apr-24 17:53:00 UTC,3.441,44.756
Jupiter Venus,199, 0199-Jun-19 23:26:00 UTC,3.912,2.97
Jupiter Venus,199, 0199-Aug-24 11:12:00 UTC,3.323,46.362
Jupiter Venus,200, 0200-Jun-29 19:16:00 UTC,0.792,20.472
Jupiter Venus,201, 0201-Sep-16 03:38:00 UTC,0.301,14.839
Jupiter Venus,202, 0202-Nov-24 08:15:00 UTC,1.28,46.422
Jupiter Venus,203, 0203-Sep-26 04:20:00 UTC,0.989,25.248
Jupiter Venus,204, 0204-Dec-12 16:07:00 UTC,0.119,11.812
Jupiter Venus,206, 0206-Feb-25 19:26:00 UTC,1.48,44.381
Jupiter Venus,206, 0206-Dec-28 17:07:00 UTC,0.762,28.978
Jupiter Venus,208, 0208-Mar-20 13:31:00 UTC,0.217,6.341
Jupiter Venus,209, 0209-Jun-09 21:52:00 UTC,1.135,37.995
Jupiter Venus,210, 0210-Apr-08 12:31:00 UTC,1.839,34.726
Jupiter Venus,211, 0211-Jun-27 07:40:00 UTC,0.573,1.81
Jupiter Venus,212, 0212-Sep-12 12:31:00 UTC,0.074,32.712
Jupiter Venus,213, 0213-Jul-10 14:43:00 UTC,0.064,40.158
Jupiter Venus,214, 0214-Sep-23 02:19:00 UTC,0.127,6.984
Jupiter Venus,215, 0215-Dec-09 05:50:00 UTC,0.688,30.092
Jupiter Venus,216, 0216-Oct-07 22:01:00 UTC,2.752,44.021
Jupiter Venus,217, 0217-Dec-22 09:32:00 UTC,0.776,10.265
Jupiter Venus,219, 0219-Mar-14 14:39:00 UTC,0.24,25.348
Jupiter Venus,220, 0220-Jan-16 17:14:00 UTC,1.467,46.393
Jupiter Venus,220, 0220-May-06 21:52:00 UTC,1.819,37.313
Jupiter Venus,221, 0221-Apr-01 07:53:00 UTC,0.663,16.494
Jupiter Venus,222, 0222-Jun-23 04:33:00 UTC,0.061,17.158
Jupiter Venus,223, 0223-May-27 04:25:00 UTC,1.084,28.155
Jupiter Venus,223, 0223-Sep-03 05:54:00 UTC,2.23,46.181
Jupiter Venus,224, 0224-Jul-04 18:53:00 UTC,0.703,23.555
Jupiter Venus,225, 0225-Sep-20 19:13:00 UTC,0.283,11.814
Jupiter Venus,226, 0226-Dec-01 04:23:00 UTC,1.43,45.112
Jupiter Venus,227, 0227-Oct-01 05:10:00 UTC,1.237,28.163
Jupiter Venus,228, 0228-Dec-17 18:38:00 UTC,0.26,8.75
Jupiter Venus,230, 0230-Mar-04 20:15:00 UTC,0.923,42.186
Jupiter Venus,231, 0231-Jan-03 16:26:00 UTC,0.549,31.936
Jupiter Venus,232, 0232-Mar-26 08:03:00 UTC,0.105,3.109
Jupiter Venus,233, 0233-Jun-16 09:04:00 UTC,0.99,35.171
Jupiter Venus,234, 0234-Apr-14 17:01:00 UTC,2.083,37.504
Jupiter Venus,235, 0235-Jul-02 06:52:00 UTC,0.634,5.04
Jupiter Venus,236, 0236-Sep-17 12:16:00 UTC,0.106,29.91
Jupiter Venus,237, 0237-Jul-16 09:26:00 UTC,0.544,42.451
Jupiter Venus,238, 0238-Sep-27 14:44:00 UTC,0.288,9.96
Jupiter Venus,239, 0239-Dec-14 06:35:00 UTC,0.539,27.257
Jupiter Venus,240, 0240-Oct-14 14:47:00 UTC,3.032,45.852
Jupiter Venus,241, 0241-Dec-27 21:54:00 UTC,0.787,13.399
Jupiter Venus,243, 0243-Mar-20 19:09:00 UTC,0.321,22.105
Jupiter Venus,244, 0244-Jan-26 08:21:00 UTC,2.782,46.886
Jupiter Venus,244, 0244-May-28 00:54:00 UTC,1.481,44.975
Jupiter Venus,245, 0245-Apr-07 06:31:00 UTC,0.898,19.813
Jupiter Venus,246, 0246-Jun-28 15:14:00 UTC,0.096,13.882
Jupiter Venus,247, 0247-Sep-10 12:14:00 UTC,1.453,44.873
Jupiter Venus,248, 0248-Jul-09 17:46:00 UTC,0.565,26.571
Jupiter Venus,249, 0249-Sep-25 07:00:00 UTC,0.233,8.823
Jupiter Venus,250, 0250-Dec-07 06:53:00 UTC,1.433,43.281
Jupiter Venus,251, 0251-Oct-06 07:10:00 UTC,1.482,31.012
Jupiter Venus,252, 0252-Dec-23 00:19:00 UTC,0.387,5.652
Jupiter Venus,254, 0254-Mar-11 19:34:00 UTC,0.471,39.623
Jupiter Venus,255, 0255-Jan-10 02:30:00 UTC,0.245,34.886
Jupiter Venus,256, 0256-Apr-01 08:03:00 UTC,0.043,1.225
Jupiter Venus,257, 0257-Jun-22 16:14:00 UTC,0.809,32.189
Jupiter Venus,258, 0258-Apr-21 04:02:00 UTC,2.285,40.083
Jupiter Venus,259, 0259-Jul-07 04:39:00 UTC,0.661,8.249
Jupiter Venus,260, 0260-Sep-22 09:29:00 UTC,0.232,27.048
Jupiter Venus,261, 0261-Jul-22 15:16:00 UTC,1.17,44.447
Jupiter Venus,262, 0262-Oct-02 08:14:00 UTC,0.469,12.98
Jupiter Venus,263, 0263-Dec-19 12:47:00 UTC,0.374,24.311
Jupiter Venus,264, 0264-Oct-22 10:40:00 UTC,3.233,47.084
Jupiter Venus,266, 0266-Jan-02 16:22:00 UTC,0.75,16.573
Jupiter Venus,267, 0267-Mar-26 22:29:00 UTC,0.344,18.812
Jupiter Venus,268, 0268-Jun-08 09:12:00 UTC,1.829,45.547
Jupiter Venus,269, 0269-Apr-13 00:28:00 UTC,1.125,23.043
Jupiter Venus,270, 0270-Jul-03 18:55:00 UTC,0.234,10.654
Jupiter Venus,271, 0271-Sep-16 21:14:00 UTC,0.876,43.003
Jupiter Venus,272, 0272-Jul-14 17:55:00 UTC,0.373,29.525
Jupiter Venus,273, 0273-Sep-29 21:46:00 UTC,0.152,5.814
Jupiter Venus,274, 0274-Dec-13 05:44:00 UTC,1.347,41.08
Jupiter Venus,275, 0275-Oct-11 17:10:00 UTC,1.725,33.838
Jupiter Venus,276, 0276-Dec-28 08:37:00 UTC,0.492,2.533
Jupiter Venus,278, 0278-Mar-18 09:46:00 UTC,0.13,36.867
Jupiter Venus,279, 0279-Jan-16 11:20:00 UTC,0.141,37.685
Jupiter Venus,280, 0280-Apr-07 00:02:00 UTC,0.211,4.017
Jupiter Venus,281, 0281-Jun-28 12:17:00 UTC,0.614,29.165
Jupiter Venus,282, 0282-Apr-27 19:10:00 UTC,2.42,42.334
Jupiter Venus,283, 0283-Jul-12 01:16:00 UTC,0.651,11.429
Jupiter Venus,284, 0284-Sep-27 05:33:00 UTC,0.309,24.131
Jupiter Venus,285, 0285-Jul-29 13:27:00 UTC,1.994,45.961
Jupiter Venus,286, 0286-Oct-07 03:33:00 UTC,0.663,15.992
Jupiter Venus,287, 0287-Dec-24 17:29:00 UTC,0.205,21.333
Jupiter Venus,288, 0288-Oct-31 18:56:00 UTC,3.243,47.004
Jupiter Venus,289, 0289-Feb-26 09:51:00 UTC,3.921,45.763
Jupiter Venus,290, 0290-Jan-08 08:32:00 UTC,0.663,19.7
Jupiter Venus,291, 0291-Apr-01 20:25:00 UTC,0.317,15.524
Jupiter Venus,292, 0292-Jun-17 04:18:00 UTC,1.807,44.354
Jupiter Venus,293, 0293-Apr-18 17:59:00 UTC,1.34,26.211
Jupiter Venus,294, 0294-Jul-08 20:49:00 UTC,0.351,7.424
Jupiter Venus,295, 0295-Sep-22 18:01:00 UTC,0.439,40.794
Jupiter Venus,296, 0296-Jul-19 18:42:00 UTC,0.128,32.395
Jupiter Venus,297, 0297-Oct-04 09:21:00 UTC,0.047,2.913
Jupiter Venus,298, 0298-Dec-18 18:24:00 UTC,1.206,38.682
Jupiter Venus,299, 0299-Oct-17 03:13:00 UTC,1.943,36.542
Jupiter Venus,301, 0301-Jan-03 17:06:00 UTC,0.569,0.738
Jupiter Venus,302, 0302-Mar-25 23:29:00 UTC,0.125,33.923
Jupiter Venus,303, 0303-Jan-24 07:07:00 UTC,0.64,40.37
Jupiter Venus,304, 0304-Apr-13 21:49:00 UTC,0.401,7.358
Jupiter Venus,305, 0305-Jul-05 08:39:00 UTC,0.412,26.027
Jupiter Venus,306, 0306-May-06 03:19:00 UTC,2.453,44.145
Jupiter Venus,307, 0307-Jul-17 21:30:00 UTC,0.603,14.583
Jupiter Venus,308, 0308-Oct-02 21:18:00 UTC,0.342,21.209
Jupiter Venus,309, 0309-Aug-07 09:47:00 UTC,3.111,46.605
Jupiter Venus,309, 0309-Oct-27 09:16:00 UTC,4.563,16.734
Jupiter Venus,309, 0309-Nov-28 22:45:00 UTC,1.585,43.189
Jupiter Venus,310, 0310-Oct-12 21:56:00 UTC,0.86,18.965
Jupiter Venus,311, 0311-Dec-30 22:52:00 UTC,0.039,18.312
Jupiter Venus,312, 0312-Nov-16 22:22:00 UTC,2.484,42.339
Jupiter Venus,312, 0312-Dec-14 22:27:00 UTC,2.641,19.917
Jupiter Venus,313, 0313-Mar-10 14:51:00 UTC,2.318,46.649
Jupiter Venus,314, 0314-Jan-15 08:39:00 UTC,0.516,22.869
Jupiter Venus,315, 0315-Apr-08 23:46:00 UTC,0.245,12.135
Jupiter Venus,316, 0316-Jun-26 01:09:00 UTC,1.643,42.363
Jupiter Venus,317, 0317-Apr-25 14:53:00 UTC,1.532,29.335
Jupiter Venus,318, 0318-Jul-14 20:52:00 UTC,0.438,4.213
Jupiter Venus,319, 0319-Sep-29 06:46:00 UTC,0.111,38.365
Jupiter Venus,320, 0320-Jul-25 23:02:00 UTC,0.181,35.185
Jupiter Venus,321, 0321-Oct-10 00:50:00 UTC,0.083,1.149
Jupiter Venus,322, 0322-Dec-25 09:44:00 UTC,1.026,36.068
Jupiter Venus,323, 0323-Oct-24 01:23:00 UTC,2.134,39.189
Jupiter Venus,325, 0325-Jan-09 08:49:00 UTC,0.611,3.862
Jupiter Venus,326, 0326-Apr-01 12:29:00 UTC,0.297,30.835
Jupiter Venus,327, 0327-Jan-31 10:53:00 UTC,1.26,42.815
Jupiter Venus,328, 0328-Apr-19 14:56:00 UTC,0.596,10.693
Jupiter Venus,329, 0329-Jul-10 19:57:00 UTC,0.222,22.897
Jupiter Venus,330, 0330-May-14 06:01:00 UTC,2.31,45.131
Jupiter Venus,330, 0330-Sep-09 20:08:00 UTC,4.581,44.251
Jupiter Venus,331, 0331-Jul-22 16:28:00 UTC,0.514,17.69
Jupiter Venus,332, 0332-Oct-07 14:13:00 UTC,0.334,18.24
Jupiter Venus,333, 0333-Dec-11 15:12:00 UTC,2.208,46.648
Jupiter Venus,334, 0334-Oct-17 23:33:00 UTC,1.063,21.966
Jupiter Venus,336, 0336-Jan-05 08:21:00 UTC,0.117,15.223
Jupiter Venus,337, 0337-Mar-19 12:50:00 UTC,1.314,45.667
Jupiter Venus,338, 0338-Jan-21 07:28:00 UTC,0.31,25.983
Jupiter Venus,339, 0339-Apr-14 18:55:00 UTC,0.137,8.802
Jupiter Venus,340, 0340-Jul-02 22:36:00 UTC,1.413,39.988
Jupiter Venus,341, 0341-May-01 08:23:00 UTC,1.687,32.319
Jupiter Venus,342, 0342-Jul-19 17:51:00 UTC,0.496,1.151
Jupiter Venus,343, 0343-Oct-04 14:18:00 UTC,0.13,35.776
Jupiter Venus,344, 0344-Jul-31 07:58:00 UTC,0.56,37.873
Jupiter Venus,345, 0345-Oct-14 17:49:00 UTC,0.232,3.571
Jupiter Venus,346, 0346-Dec-30 21:58:00 UTC,0.824,33.333
Jupiter Venus,347, 0347-Oct-30 04:22:00 UTC,2.273,41.658
Jupiter Venus,349, 0349-Jan-14 22:08:00 UTC,0.613,7.035
Jupiter Venus,350, 0350-Apr-07 18:03:00 UTC,0.392,27.703
Jupiter Venus,351, 0351-Feb-07 21:51:00 UTC,2.012,44.853
Jupiter Venus,352, 0352-Apr-25 05:26:00 UTC,0.79,13.999
Jupiter Venus,353, 0353-Jul-16 03:50:00 UTC,0.046,19.74
Jupiter Venus,354, 0354-May-24 14:22:00 UTC,1.776,44.368
Jupiter Venus,354, 0354-Sep-21 11:40:00 UTC,2.495,46.587
Jupiter Venus,355, 0355-Jul-27 11:21:00 UTC,0.384,20.757
Jupiter Venus,356, 0356-Oct-12 03:45:00 UTC,0.293,15.281
Jupiter Venus,357, 0357-Dec-19 23:40:00 UTC,2.208,46.641
Jupiter Venus,358, 0358-Oct-22 22:43:00 UTC,1.252,24.894
Jupiter Venus,360, 0360-Jan-10 15:32:00 UTC,0.252,12.137
Jupiter Venus,361, 0361-Mar-27 11:44:00 UTC,0.617,43.831
Jupiter Venus,362, 0362-Jan-27 11:39:00 UTC,0.038,29.088
Jupiter Venus,363, 0363-Apr-20 18:34:00 UTC,0.003,5.403
Jupiter Venus,364, 0364-Jul-09 15:04:00 UTC,1.152,37.306
Jupiter Venus,365, 0365-May-07 09:05:00 UTC,1.797,35.229
Jupiter Venus,366, 0366-Jul-24 14:58:00 UTC,0.52,2.336
