Planets,Years,Date,Angular Separation (deg),Elongation
Venus Neptune,101, 0101-May-29 13:55:00 UTC,2.078,23.077
Venus Neptune,102, 0102-Jul-17 10:10:00 UTC,0.739,19.442
Venus Neptune,103, 0103-May-10 18:31:00 UTC,3.365,45.301
Venus Neptune,104, 0104-Jun-18 23:26:00 UTC,1.578,10.589
Venus Neptune,105, 0105-Aug-06 06:51:00 UTC,0.166,31.727
Venus Neptune,106, 0106-May-24 19:12:00 UTC,2.398,38.463
Venus Neptune,107, 0107-Jul-10 15:39:00 UTC,1.151,2.47
Venus Neptune,108, 0108-Aug-24 06:04:00 UTC,0.766,42.444
Venus Neptune,109, 0109-Jun-12 15:08:00 UTC,1.765,27.31
Venus Neptune,110, 0110-Jul-31 05:15:00 UTC,0.745,15.208
Venus Neptune,111, 0111-Jun-01 04:28:00 UTC,1.608,42.775
Venus Neptune,111, 0111-Sep-02 13:39:00 UTC,4.005,43.577
Venus Neptune,112, 0112-Jul-02 17:28:00 UTC,1.3,14.988
Venus Neptune,113, 0113-Aug-20 06:44:00 UTC,0.307,27.858
Venus Neptune,114, 0114-Jun-08 19:28:00 UTC,1.644,41.731
Venus Neptune,115, 0115-Jul-24 06:20:00 UTC,0.925,2.441
Venus Neptune,116, 0116-Sep-08 00:14:00 UTC,0.294,39.49
Venus Neptune,117, 0117-Jun-26 16:33:00 UTC,1.18,31.387
Venus Neptune,118, 0118-Aug-13 19:50:00 UTC,0.602,11.008
Venus Neptune,119, 0119-Sep-22 19:38:00 UTC,1.808,46.453
Venus Neptune,120, 0120-Jul-16 10:30:00 UTC,0.817,19.295
Venus Neptune,121, 0121-Sep-03 00:40:00 UTC,0.304,23.921
Venus Neptune,122, 0122-Jun-24 09:12:00 UTC,0.411,44.358
Venus Neptune,123, 0123-Aug-06 19:05:00 UTC,0.534,6.571
Venus Neptune,124, 0124-Sep-22 05:23:00 UTC,0.024,36.193
Venus Neptune,125, 0125-Jul-10 19:41:00 UTC,0.337,35.254
Venus Neptune,126, 0126-Aug-27 06:36:00 UTC,0.316,6.876
Venus Neptune,127, 0127-Oct-09 08:13:00 UTC,0.653,45.687
Venus Neptune,128, 0128-Jul-30 01:52:00 UTC,0.156,23.467
Venus Neptune,129, 0129-Sep-16 12:47:00 UTC,0.157,19.974
Venus Neptune,130, 0130-Jul-10 21:43:00 UTC,1.405,45.827
Venus Neptune,131, 0131-Aug-20 05:26:00 UTC,0.007,10.74
Venus Neptune,132, 0132-Oct-06 01:19:00 UTC,0.053,32.704
Venus Neptune,133, 0133-Jul-25 01:52:00 UTC,0.728,38.848
Venus Neptune,134, 0134-Sep-09 14:51:00 UTC,0.086,2.932
Venus Neptune,135, 0135-Oct-24 10:58:00 UTC,0.048,43.622
Venus Neptune,136, 0136-Aug-12 17:15:00 UTC,0.635,27.493
Venus Neptune,137, 0137-Sep-29 21:04:00 UTC,0.109,16.028
Venus Neptune,138, 0138-Jul-29 16:49:00 UTC,4.125,44.65
Venus Neptune,138, 0138-Oct-28 01:30:00 UTC,2.082,40.431
Venus Neptune,139, 0139-Sep-02 13:54:00 UTC,0.609,14.82
Venus Neptune,140, 0140-Oct-19 14:11:00 UTC,0.034,29.103
Venus Neptune,141, 0141-Aug-08 12:29:00 UTC,1.955,42.066
Venus Neptune,142, 0142-Sep-22 20:22:00 UTC,0.562,1.909
Venus Neptune,143, 0143-Nov-07 19:16:00 UTC,0.189,40.926
Venus Neptune,144, 0144-Aug-26 08:52:00 UTC,1.488,31.346
Venus Neptune,145, 0145-Oct-13 02:41:00 UTC,0.454,12.107
Venus Neptune,146, 0146-Nov-19 14:57:00 UTC,0.451,46.571
Venus Neptune,147, 0147-Sep-15 22:10:00 UTC,1.255,18.797
Venus Neptune,148, 0148-Nov-01 23:15:00 UTC,0.238,25.433
Venus Neptune,149, 0149-Aug-23 09:14:00 UTC,3.27,44.757
Venus Neptune,150, 0150-Oct-06 00:59:00 UTC,1.059,5.529
Venus Neptune,151, 0151-Nov-21 17:05:00 UTC,0.177,37.856
Venus Neptune,152, 0152-Sep-09 02:08:00 UTC,2.322,35.002
Venus Neptune,153, 0153-Oct-26 06:22:00 UTC,0.828,8.22
Venus Neptune,154, 0154-Dec-06 15:49:00 UTC,1.025,46.632
Venus Neptune,155, 0155-Sep-29 06:27:00 UTC,1.859,22.662
Venus Neptune,156, 0156-Nov-15 05:50:00 UTC,0.504,21.727
Venus Neptune,157, 0157-Sep-08 00:51:00 UTC,4.578,46.606
Venus Neptune,158, 0158-Oct-19 05:52:00 UTC,1.515,9.369
Venus Neptune,159, 0159-Dec-05 09:29:00 UTC,0.013,34.554
Venus Neptune,160, 0160-Sep-22 23:43:00 UTC,3.048,38.439
Venus Neptune,161, 0161-Nov-08 10:15:00 UTC,1.177,4.359
Venus Neptune,162, 0162-Dec-22 00:33:00 UTC,1.006,44.951
Venus Neptune,163, 0163-Oct-12 16:14:00 UTC,2.35,26.413
Venus Neptune,164, 0164-Nov-28 11:15:00 UTC,0.777,17.998
Venus Neptune,166, 0166-Nov-01 10:57:00 UTC,1.869,13.172
Venus Neptune,167, 0167-Dec-18 22:05:00 UTC,0.219,31.105
Venus Neptune,168, 0168-Oct-07 02:52:00 UTC,3.563,41.594
Venus Neptune,169, 0169-Nov-21 14:32:00 UTC,1.445,0.528
Venus Neptune,171, 0171-Jan-05 15:12:00 UTC,0.739,42.462
Venus Neptune,171, 0171-Oct-26 04:36:00 UTC,2.655,30.051
Venus Neptune,172, 0172-Dec-11 17:20:00 UTC,1,14.253
Venus Neptune,173, 0173-Nov-18 06:19:00 UTC,2.686,10.181
Venus Neptune,174, 0174-Jan-14 11:01:00 UTC,3.329,44.979
Venus Neptune,174, 0174-Nov-14 17:58:00 UTC,2.065,16.933
Venus Neptune,176, 0176-Jan-01 09:41:00 UTC,0.448,27.539
Venus Neptune,176, 0176-Oct-21 15:23:00 UTC,3.754,44.341
Venus Neptune,177, 0177-Dec-04 19:43:00 UTC,1.584,3.278
Venus Neptune,179, 0179-Jan-19 20:05:00 UTC,0.393,39.503
Venus Neptune,179, 0179-Nov-08 19:37:00 UTC,2.709,33.549
Venus Neptune,180, 0180-Dec-24 23:55:00 UTC,1.123,10.505
Venus Neptune,182, 0182-Feb-02 14:08:00 UTC,2.305,46.69
Venus Neptune,182, 0182-Nov-28 03:03:00 UTC,2.057,20.645
Venus Neptune,184, 0184-Jan-14 21:44:00 UTC,0.613,23.877
Venus Neptune,184, 0184-Nov-05 20:06:00 UTC,3.484,46.463
Venus Neptune,185, 0185-Dec-18 03:28:00 UTC,1.556,7.078
Venus Neptune,187, 0187-Feb-02 21:27:00 UTC,0.073,36.231
Venus Neptune,187, 0187-Nov-22 15:51:00 UTC,2.455,36.893
Venus Neptune,189, 0189-Jan-07 08:39:00 UTC,1.113,6.75
Venus Neptune,190, 0190-Feb-18 22:33:00 UTC,1.387,45.53
Venus Neptune,190, 0190-Dec-11 14:44:00 UTC,1.813,24.3
Venus Neptune,192, 0192-Jan-28 10:30:00 UTC,0.67,20.132
Venus Neptune,192, 0192-Nov-22 05:46:00 UTC,2.532,47.363
Venus Neptune,193, 0193-Dec-31 13:19:00 UTC,1.337,10.873
Venus Neptune,195, 0195-Feb-16 21:08:00 UTC,0.151,32.724
Venus Neptune,195, 0195-Dec-06 18:34:00 UTC,1.852,40.029
Venus Neptune,197, 0197-Jan-20 20:05:00 UTC,0.945,3.075
Venus Neptune,198, 0198-Mar-06 08:15:00 UTC,0.681,43.214
Venus Neptune,198, 0198-Dec-25 06:38:00 UTC,1.319,27.913
Venus Neptune,200, 0200-Feb-11 01:46:00 UTC,0.593,16.287
Venus Neptune,200, 0200-Dec-12 17:29:00 UTC,0.292,45.075
Venus Neptune,201, 0201-Mar-13 12:44:00 UTC,4.133,42.007
Venus Neptune,202, 0202-Jan-15 02:07:00 UTC,0.925,14.677
Venus Neptune,203, 0203-Mar-03 20:28:00 UTC,0.24,29.025
Venus Neptune,203, 0203-Dec-22 05:45:00 UTC,0.869,42.84
Venus Neptune,205, 0205-Feb-04 09:16:00 UTC,0.617,1.764
Venus Neptune,206, 0206-Mar-22 06:21:00 UTC,0.218,40.252
Venus Neptune,207, 0207-Jan-09 02:16:00 UTC,0.586,31.456
Venus Neptune,208, 0208-Feb-25 18:44:00 UTC,0.373,12.347
Venus Neptune,209, 0209-Apr-04 04:07:00 UTC,1.48,45.998
Venus Neptune,210, 0210-Jan-28 18:12:00 UTC,0.336,18.502
Venus Neptune,211, 0211-Mar-17 20:52:00 UTC,0.179,25.148
Venus Neptune,212, 0212-Jan-06 07:29:00 UTC,0.519,45.142
Venus Neptune,213, 0213-Feb-18 01:23:00 UTC,0.149,5.277
Venus Neptune,214, 0214-Apr-05 23:08:00 UTC,0.01,36.858
Venus Neptune,215, 0215-Jan-23 03:03:00 UTC,0.354,34.895
Venus Neptune,216, 0216-Mar-10 13:05:00 UTC,0.027,8.319
Venus Neptune,217, 0217-Apr-21 18:48:00 UTC,0.315,45.349
Venus Neptune,218, 0218-Feb-11 12:50:00 UTC,0.389,22.332
Venus Neptune,219, 0219-Mar-31 21:09:00 UTC,0.02,21.125
Venus Neptune,220, 0220-Jan-22 09:41:00 UTC,2.359,46.465
Venus Neptune,221, 0221-Mar-03 19:51:00 UTC,0.424,9.241
Venus Neptune,222, 0222-Apr-20 12:45:00 UTC,0.027,33.15
Venus Neptune,223, 0223-Feb-06 11:34:00 UTC,1.446,38.195
Venus Neptune,224, 0224-Mar-24 09:51:00 UTC,0.412,4.21
Venus Neptune,225, 0225-May-08 01:08:00 UTC,0.188,43.119
Venus Neptune,226, 0226-Feb-25 11:56:00 UTC,1.192,26.18
Venus Neptune,227, 0227-Apr-14 22:18:00 UTC,0.326,16.955
Venus Neptune,228, 0228-Feb-09 20:08:00 UTC,4.83,45.463
Venus Neptune,228, 0228-May-10 23:58:00 UTC,0.793,39.32
Venus Neptune,229, 0229-Mar-17 16:18:00 UTC,1.044,13.313
Venus Neptune,230, 0230-May-04 23:10:00 UTC,0.121,29.214
Venus Neptune,231, 0231-Feb-21 05:49:00 UTC,2.611,41.228
Venus Neptune,232, 0232-Apr-07 07:26:00 UTC,0.893,1.005
Venus Neptune,233, 0233-May-23 13:59:00 UTC,0.293,40.084
Venus Neptune,234, 0234-Mar-11 15:37:00 UTC,1.993,30.011
Venus Neptune,235, 0235-Apr-28 23:48:00 UTC,0.686,12.655
Venus Neptune,236, 0236-Jun-05 07:57:00 UTC,1.088,45.599
Venus Neptune,237, 0237-Mar-31 15:50:00 UTC,1.643,17.474
Venus Neptune,238, 0238-May-19 07:50:00 UTC,0.37,25.088
Venus Neptune,239, 0239-Mar-08 16:40:00 UTC,3.749,43.796
Venus Neptune,240, 0240-Apr-21 05:59:00 UTC,1.351,4.625
Venus Neptune,241, 0241-Jun-07 15:30:00 UTC,0.162,36.583
Venus Neptune,242, 0242-Mar-26 00:05:00 UTC,2.698,33.765
Venus Neptune,243, 0243-May-12 23:52:00 UTC,1.041,8.273
Venus Neptune,244, 0244-Jun-23 16:31:00 UTC,1.216,45.103
Venus Neptune,245, 0245-Apr-14 16:56:00 UTC,2.14,21.661
Venus Neptune,246, 0246-Jun-02 13:11:00 UTC,0.651,20.839
Venus Neptune,247, 0247-Mar-25 08:49:00 UTC,4.724,45.399
Venus Neptune,248, 0248-May-05 05:12:00 UTC,1.721,8.986
Venus Neptune,249, 0249-Jun-22 09:01:00 UTC,0.084,32.777
Venus Neptune,250, 0250-Apr-09 16:16:00 UTC,3.21,37.381
Venus Neptune,251, 0251-May-26 23:19:00 UTC,1.328,3.82
Venus Neptune,252, 0252-Jul-10 02:21:00 UTC,0.927,42.893
Venus Neptune,253, 0253-Apr-28 20:13:00 UTC,2.462,25.837
Venus Neptune,254, 0254-Jun-16 15:01:00 UTC,0.896,16.515
Venus Neptune,255, 0255-Jun-14 22:33:00 UTC,2.403,12.336
Venus Neptune,255, 0255-Jul-14 23:14:00 UTC,3.899,40.19
Venus Neptune,256, 0256-May-19 03:39:00 UTC,1.937,13.388
Venus Neptune,257, 0257-Jul-06 18:36:00 UTC,0.343,28.802
Venus Neptune,258, 0258-Apr-24 17:45:00 UTC,3.414,40.7
Venus Neptune,259, 0259-Jun-09 20:58:00 UTC,1.489,0.762
Venus Neptune,260, 0260-Jul-25 12:10:00 UTC,0.525,39.907
Venus Neptune,261, 0261-May-13 02:39:00 UTC,2.536,29.957
Venus Neptune,262, 0262-Jun-30 14:12:00 UTC,1.046,12.141
Venus Neptune,263, 0263-Aug-08 17:05:00 UTC,2.608,45.904
Venus Neptune,264, 0264-Jun-02 02:42:00 UTC,1.95,17.796
Venus Neptune,265, 0265-Jul-20 22:21:00 UTC,0.541,24.707
Venus Neptune,266, 0266-May-10 10:13:00 UTC,3.185,43.485
Venus Neptune,267, 0267-Jun-23 16:29:00 UTC,1.481,5.168
Venus Neptune,268, 0268-Aug-09 05:59:00 UTC,0.154,36.514
Venus Neptune,269, 0269-May-27 11:23:00 UTC,2.306,33.928
Venus Neptune,270, 0270-Jul-14 09:20:00 UTC,1.055,7.799
Venus Neptune,271, 0271-Aug-26 08:50:00 UTC,1.538,45.437
Venus Neptune,272, 0272-Jun-16 01:20:00 UTC,1.724,22.137
Venus Neptune,273, 0273-Aug-03 20:28:00 UTC,0.624,20.561
Venus Neptune,274, 0274-May-27 05:36:00 UTC,2.333,45.222
Venus Neptune,275, 0275-Jul-07 10:36:00 UTC,1.279,9.602
Venus Neptune,276, 0276-Aug-23 13:10:00 UTC,0.107,32.876
Venus Neptune,277, 0277-Jun-11 00:35:00 UTC,1.731,37.674
Venus Neptune,278, 0278-Jul-28 01:13:00 UTC,0.904,3.581
Venus Neptune,279, 0279-Sep-11 02:39:00 UTC,0.751,43.404
Venus Neptune,280, 0280-Jun-29 23:09:00 UTC,1.25,26.361
Venus Neptune,281, 0281-Aug-17 12:46:00 UTC,0.564,16.416
Venus Neptune,282, 0282-Jun-15 12:01:00 UTC,0.41,44.423
Venus Neptune,282, 0282-Sep-15 20:47:00 UTC,4.864,40.43
Venus Neptune,283, 0283-Jul-21 01:58:00 UTC,0.882,13.946
Venus Neptune,284, 0284-Sep-06 11:11:00 UTC,0.219,29.119
Venus Neptune,285, 0285-Jun-25 19:12:00 UTC,0.788,41.057
Venus Neptune,286, 0286-Aug-10 13:59:00 UTC,0.592,1.658
Venus Neptune,287, 0287-Sep-25 21:24:00 UTC,0.242,40.648
Venus Neptune,288, 0288-Jul-13 21:37:00 UTC,0.54,30.435
Venus Neptune,289, 0289-Aug-31 01:06:00 UTC,0.36,12.29
Venus Neptune,290, 0290-Oct-08 05:25:00 UTC,1.67,46.314
Venus Neptune,291, 0291-Aug-03 15:48:00 UTC,0.312,18.188
Venus Neptune,292, 0292-Sep-20 02:25:00 UTC,0.176,25.287
Venus Neptune,293, 0293-Jul-10 22:47:00 UTC,0.537,43.89
Venus Neptune,294, 0294-Aug-23 23:36:00 UTC,0.14,5.36
Venus Neptune,295, 0295-Oct-10 01:29:00 UTC,0.013,37.511
Venus Neptune,296, 0296-Jul-27 20:33:00 UTC,0.368,34.305
Venus Neptune,297, 0297-Sep-13 09:49:00 UTC,0.03,8.22
Venus Neptune,298, 0298-Oct-25 08:56:00 UTC,0.352,46.353
Venus Neptune,299, 0299-Aug-17 05:00:00 UTC,0.389,22.306
Venus Neptune,300, 0300-Oct-04 13:18:00 UTC,0.005,21.42
Venus Neptune,301, 0301-Jul-27 20:39:00 UTC,2.273,45.817
Venus Neptune,302, 0302-Sep-07 07:58:00 UTC,0.411,9.415
Venus Neptune,303, 0303-Oct-24 20:43:00 UTC,0.057,34.136
Venus Neptune,304, 0304-Aug-11 22:03:00 UTC,1.416,37.922
Venus Neptune,305, 0305-Sep-27 15:52:00 UTC,0.388,4.243
Venus Neptune,306, 0306-Nov-10 17:36:00 UTC,0.234,44.666
Venus Neptune,307, 0307-Aug-31 17:25:00 UTC,1.159,26.277
Venus Neptune,308, 0308-Oct-17 20:14:00 UTC,0.288,17.558
Venus Neptune,309, 0309-Aug-14 08:33:00 UTC,4.514,45.933
Venus Neptune,309, 0309-Nov-08 03:32:00 UTC,4.686,31.778
Venus Neptune,310, 0310-Sep-20 15:06:00 UTC,1.005,13.414
Venus Neptune,311, 0311-Nov-07 10:03:00 UTC,0.061,30.622
Venus Neptune,312, 0312-Aug-26 04:30:00 UTC,2.524,41.225
Venus Neptune,313, 0313-Oct-10 20:50:00 UTC,0.845,1.008
Venus Neptune,314, 0314-Nov-25 06:11:00 UTC,0.404,42.17
Venus Neptune,315, 0315-Sep-14 07:02:00 UTC,1.926,30.096
Venus Neptune,316, 0316-Oct-31 01:09:00 UTC,0.625,13.702
Venus Neptune,317, 0317-Dec-04 13:28:00 UTC,1.205,45.443
Venus Neptune,318, 0318-Oct-03 21:36:00 UTC,1.578,17.321
Venus Neptune,319, 0319-Nov-20 18:56:00 UTC,0.28,27.026
Venus Neptune,320, 0320-Sep-09 18:27:00 UTC,3.594,44.087
Venus Neptune,321, 0321-Oct-24 00:35:00 UTC,1.283,3.897
Venus Neptune,322, 0322-Dec-09 06:57:00 UTC,0.321,39.238
Venus Neptune,323, 0323-Sep-27 22:27:00 UTC,2.605,33.746
Venus Neptune,324, 0324-Nov-13 05:15:00 UTC,0.96,9.865
Venus Neptune,325, 0325-Dec-23 03:37:00 UTC,1.608,46.917
Venus Neptune,326, 0326-Oct-17 05:20:00 UTC,2.062,21.142
Venus Neptune,327, 0327-Dec-04 02:24:00 UTC,0.54,23.37
Venus Neptune,328, 0328-Sep-25 00:11:00 UTC,4.507,46.279
Venus Neptune,329, 0329-Nov-06 04:56:00 UTC,1.643,7.693
Venus Neptune,330, 0330-Dec-23 01:26:00 UTC,0.104,36.021
Venus Neptune,331, 0331-Oct-11 17:08:00 UTC,3.107,37.197
Venus Neptune,332, 0332-Nov-26 09:03:00 UTC,1.24,6.058
Venus Neptune,334, 0334-Jan-08 02:12:00 UTC,1.369,45.749
Venus Neptune,334, 0334-Oct-30 14:22:00 UTC,2.387,24.868
Venus Neptune,335, 0335-Dec-17 09:22:00 UTC,0.779,19.676
Venus Neptune,336, 0336-Oct-11 13:00:00 UTC,5.078,47.232
Venus Neptune,337, 0337-Nov-19 10:54:00 UTC,1.87,11.484
Venus Neptune,339, 0339-Jan-05 17:30:00 UTC,0.153,32.612
Venus Neptune,339, 0339-Oct-25 18:07:00 UTC,3.341,40.414
Venus Neptune,340, 0340-Dec-09 14:34:00 UTC,1.414,2.292
Venus Neptune,342, 0342-Jan-23 01:21:00 UTC,0.936,43.498
Venus Neptune,342, 0342-Nov-13 02:12:00 UTC,2.494,28.498
Venus Neptune,343, 0343-Dec-30 16:53:00 UTC,0.945,15.948
Venus Neptune,344, 0344-Oct-31 17:12:00 UTC,4.844,44.758
Venus Neptune,344, 0344-Dec-21 17:52:00 UTC,3.834,6.454
Venus Neptune,345, 0345-Jan-27 23:27:00 UTC,4.534,41.829
Venus Neptune,345, 0345-Dec-02 18:14:00 UTC,1.916,15.239
Venus Neptune,347, 0347-Jan-19 08:01:00 UTC,0.377,29.066
Venus Neptune,347, 0347-Nov-09 02:59:00 UTC,3.211,43.298
Venus Neptune,348, 0348-Dec-22 21:42:00 UTC,1.441,1.697
Venus Neptune,350, 0350-Feb-06 13:30:00 UTC,0.49,40.662
Venus Neptune,350, 0350-Nov-26 17:42:00 UTC,2.332,32.023
Venus Neptune,352, 0352-Jan-13 02:20:00 UTC,0.994,12.183
Venus Neptune,353, 0353-Feb-19 00:43:00 UTC,2.677,46.391
Venus Neptune,353, 0353-Dec-16 04:25:00 UTC,1.749,18.966
Venus Neptune,355, 0355-Feb-01 23:04:00 UTC,0.512,25.393
Venus Neptune,355, 0355-Nov-24 00:33:00 UTC,2.612,45.653
Venus Neptune,357, 0357-Jan-05 06:32:00 UTC,1.293,5.432
Venus Neptune,358, 0358-Feb-20 19:33:00 UTC,0.128,37.447
