Planets,Years,Date,Angular Separation (deg),Elongation
Venus Mercury,27, 0027-Jun-27 21:26:00 UTC,4.45,11.681
Venus Mercury,27, 0027-Aug-01 00:46:00 UTC,0.538,2.647
Venus Mercury,27, 0027-Oct-04 05:51:00 UTC,2.757,14.518
Venus Mercury,28, 0028-May-22 05:35:00 UTC,2.703,12.682
Venus Mercury,28, 0028-Jun-08 12:31:00 UTC,1.52,14.139
Venus Mercury,29, 0029-Jan-16 13:37:00 UTC,3.766,16.495
Venus Mercury,29, 0029-Mar-16 20:29:00 UTC,0.279,2.184
Venus Mercury,29, 0029-May-02 15:47:00 UTC,0.47,10.699
Venus Mercury,29, 0029-Aug-06 12:38:00 UTC,9.79,35.476
Venus Mercury,30, 0030-Jan-24 02:14:00 UTC,7.984,25.669
Venus Mercury,30, 0030-Aug-30 09:08:00 UTC,2.149,13.143
Venus Mercury,30, 0030-Sep-29 17:26:00 UTC,0.058,5.376
Venus Mercury,30, 0030-Dec-02 02:50:00 UTC,1.921,10.258
Venus Mercury,31, 0031-Jul-24 16:58:00 UTC,3.918,23.855
Venus Mercury,31, 0031-Aug-21 00:40:00 UTC,8.577,18.721
Venus Mercury,32, 0032-Mar-23 12:09:00 UTC,1.225,18.335
Venus Mercury,32, 0032-May-09 02:59:00 UTC,0.519,6.025
Venus Mercury,32, 0032-Jul-11 12:06:00 UTC,5.908,11.593
Venus Mercury,33, 0033-Apr-05 00:00:00 UTC,6.906,23.985
Venus Mercury,33, 0033-Oct-28 14:08:00 UTC,0.96,16.643
Venus Mercury,33, 0033-Dec-10 05:30:00 UTC,1.139,6.394
Venus Mercury,34, 0034-Jan-31 13:07:00 UTC,5.124,6.332
Venus Mercury,34, 0034-May-10 22:15:00 UTC,7.149,31.036
Venus Mercury,34, 0034-Nov-01 16:36:00 UTC,3.573,16.427
Venus Mercury,35, 0035-Jun-05 11:46:00 UTC,3.457,17.119
Venus Mercury,35, 0035-Jul-01 16:43:00 UTC,0.437,10.038
Venus Mercury,35, 0035-Sep-13 13:41:00 UTC,3.994,9.967
Venus Mercury,36, 0036-Jun-08 02:59:00 UTC,2.285,16.776
Venus Mercury,36, 0036-Dec-27 11:06:00 UTC,2.675,20.608
Venus Mercury,37, 0037-Feb-13 05:21:00 UTC,0.772,9.262
Venus Mercury,37, 0037-Apr-08 07:02:00 UTC,1.944,4.82
Venus Mercury,37, 0037-Jul-10 22:22:00 UTC,3.978,29.698
Venus Mercury,38, 0038-Jan-14 20:40:00 UTC,8.951,17.501
Venus Mercury,38, 0038-Aug-12 15:33:00 UTC,1.387,17.134
Venus Mercury,38, 0038-Aug-23 02:23:00 UTC,0.391,14.42
Venus Mercury,38, 0038-Nov-11 14:42:00 UTC,0.716,5.987
Venus Mercury,39, 0039-Feb-12 04:44:00 UTC,9.82,27.57
Venus Mercury,39, 0039-Aug-13 06:00:00 UTC,10.258,12.358
Venus Mercury,40, 0040-Mar-01 08:21:00 UTC,1.637,23.213
Venus Mercury,40, 0040-Apr-09 23:03:00 UTC,0.311,13.25
Venus Mercury,40, 0040-Jun-18 03:51:00 UTC,5.257,5.739
Venus Mercury,40, 0040-Sep-12 14:53:00 UTC,5.57,28.43
Venus Mercury,41, 0041-Mar-25 18:44:00 UTC,8.102,14.578
Venus Mercury,41, 0041-Oct-17 04:39:00 UTC,0.784,18.806
Venus Mercury,42, 0042-Jan-09 23:09:00 UTC,4.71,1.945
Venus Mercury,42, 0042-Apr-15 06:42:00 UTC,4.056,25.245
Venus Mercury,42, 0042-Oct-23 04:31:00 UTC,4.636,7.026
Venus Mercury,43, 0043-May-15 03:03:00 UTC,2.346,22.155
Venus Mercury,43, 0043-Jun-01 16:43:00 UTC,0.515,17.536
Venus Mercury,43, 0043-Aug-23 06:43:00 UTC,4.957,5.129
Venus Mercury,43, 0043-Nov-19 20:19:00 UTC,7.002,26.628
Venus Mercury,44, 0044-May-28 14:05:00 UTC,1.922,4.47
Venus Mercury,44, 0044-Dec-13 15:49:00 UTC,1.09,23.214
Venus Mercury,44, 0044-Dec-29 19:57:00 UTC,0.609,19.456
Venus Mercury,45, 0045-Mar-15 05:22:00 UTC,3.789,1.606
Venus Mercury,45, 0045-Jun-07 16:48:00 UTC,0.232,21.666
Venus Mercury,46, 0046-Jan-04 22:39:00 UTC,8.584,7.949
Venus Mercury,46, 0046-Jul-24 11:58:00 UTC,3.448,21.498
Venus Mercury,46, 0046-Oct-21 21:12:00 UTC,0.639,1.706
Venus Mercury,47, 0047-Jan-18 23:58:00 UTC,5.23,22.621
Venus Mercury,47, 0047-Aug-02 16:22:00 UTC,9.735,8.916
Venus Mercury,48, 0048-Feb-12 04:18:00 UTC,0.795,26.926
Venus Mercury,48, 0048-Mar-06 13:09:00 UTC,1.018,21.369
Venus Mercury,48, 0048-May-24 20:09:00 UTC,3.619,0.461
Venus Mercury,48, 0048-Aug-04 01:03:00 UTC,0.995,19.124
Venus Mercury,48, 0048-Aug-27 23:06:00 UTC,3.506,25.217
Venus Mercury,49, 0049-Mar-14 21:45:00 UTC,8.543,7.718
Venus Mercury,49, 0049-Sep-21 11:52:00 UTC,6.556,24.459
Venus Mercury,49, 0049-Dec-19 15:56:00 UTC,3.752,2.971
Venus Mercury,50, 0050-Mar-15 19:19:00 UTC,2.439,18.166
Venus Mercury,50, 0050-Oct-13 13:05:00 UTC,5.405,8.35
Venus Mercury,51, 0051-Apr-28 06:43:00 UTC,2.09,25.865
Venus Mercury,51, 0051-Aug-01 11:30:00 UTC,5.4,1.345
Venus Mercury,51, 0051-Oct-28 19:44:00 UTC,1.823,22.199
Venus Mercury,52, 0052-May-17 13:38:00 UTC,0.637,9.373
Venus Mercury,52, 0052-Nov-23 23:20:00 UTC,6.227,27.141
Venus Mercury,53, 0053-Feb-19 21:48:00 UTC,4.635,6.429
Venus Mercury,53, 0053-May-05 17:39:00 UTC,1.406,13.361
Venus Mercury,53, 0053-Jun-06 21:13:00 UTC,2.779,22.034
Venus Mercury,53, 0053-Dec-26 00:49:00 UTC,6.946,9.123
Venus Mercury,54, 0054-Jun-30 04:39:00 UTC,7.806,27.095
Venus Mercury,54, 0054-Oct-01 02:21:00 UTC,1.829,3.237
Venus Mercury,54, 0054-Dec-23 04:32:00 UTC,0.203,17.03
Venus Mercury,55, 0055-Jul-23 05:01:00 UTC,7.724,17.2
Venus Mercury,56, 0056-Jan-28 00:20:00 UTC,3.934,29.815
Venus Mercury,56, 0056-Apr-30 00:27:00 UTC,1.334,6.673
Venus Mercury,56, 0056-Jun-28 17:22:00 UTC,0.58,9.902
Venus Mercury,56, 0056-Aug-13 07:51:00 UTC,4.901,22.121
Venus Mercury,57, 0057-Mar-04 05:04:00 UTC,7.423,15.465
Venus Mercury,57, 0057-Nov-28 16:30:00 UTC,2.515,7.284
Venus Mercury,58, 0058-Feb-13 05:18:00 UTC,0.971,11.211
Venus Mercury,58, 0058-Mar-05 08:24:00 UTC,4.157,16.163
Venus Mercury,58, 0058-Oct-03 22:25:00 UTC,5.415,17.932
Venus Mercury,59, 0059-Apr-01 01:45:00 UTC,5.489,31.851
Venus Mercury,59, 0059-Jul-10 03:41:00 UTC,5.212,5.915
Venus Mercury,59, 0059-Aug-27 20:57:00 UTC,0.362,7.518
Venus Mercury,59, 0059-Oct-14 16:25:00 UTC,2.232,19.462
Venus Mercury,60, 0060-May-07 07:55:00 UTC,0.635,20.543
Venus Mercury,61, 0061-Jan-28 11:50:00 UTC,4.516,11.239
Venus Mercury,61, 0061-Apr-06 19:49:00 UTC,1.176,6.257
Venus Mercury,61, 0061-May-15 13:09:00 UTC,1.391,16.624
Venus Mercury,61, 0061-Dec-16 20:31:00 UTC,4.284,18.065
Venus Mercury,62, 0062-Jan-18 06:23:00 UTC,8.957,29.66
Venus Mercury,62, 0062-Sep-10 09:44:00 UTC,2.584,7.844
Venus Mercury,62, 0062-Nov-06 23:26:00 UTC,1.435,6.733
Venus Mercury,62, 0062-Dec-12 19:46:00 UTC,1.939,15.224
Venus Mercury,63, 0063-Jul-13 11:22:00 UTC,4.843,25.445
Venus Mercury,64, 0064-Apr-05 10:53:00 UTC,0.807,12.621
Venus Mercury,64, 0064-May-29 18:24:00 UTC,0.96,2.158
Venus Mercury,64, 0064-Jul-23 15:44:00 UTC,5.671,17.306
Venus Mercury,65, 0065-Mar-03 00:30:00 UTC,4.831,14.096
Venus Mercury,65, 0065-Mar-25 15:47:00 UTC,6.435,23.101
Venus Mercury,65, 0065-Nov-08 04:01:00 UTC,1.323,11.613
Venus Mercury,66, 0066-Jan-12 03:00:00 UTC,0.651,4.127
Venus Mercury,66, 0066-Feb-12 08:32:00 UTC,4.845,11.608
Venus Mercury,66, 0066-Sep-25 18:58:00 UTC,4.555,24.826
Venus Mercury,66, 0066-Oct-26 16:19:00 UTC,7.239,21.71
Venus Mercury,67, 0067-Mar-06 03:08:00 UTC,9.822,37.019
Venus Mercury,67, 0067-Jun-17 07:01:00 UTC,4.421,11.515
Venus Mercury,67, 0067-Jul-24 01:21:00 UTC,0.587,1.843
Venus Mercury,67, 0067-Sep-25 02:44:00 UTC,3.398,15.301
Venus Mercury,68, 0068-May-08 22:01:00 UTC,2.897,15.379
Venus Mercury,68, 0068-May-27 19:38:00 UTC,3.12,13.692
Venus Mercury,69, 0069-Jan-07 01:46:00 UTC,3.715,15.715
Venus Mercury,69, 0069-Mar-09 02:27:00 UTC,0.234,1.508
Venus Mercury,69, 0069-Apr-21 17:06:00 UTC,0.844,10.806
Venus Mercury,69, 0069-Jul-28 05:27:00 UTC,9.818,35.908
Venus Mercury,70, 0070-Jan-11 12:36:00 UTC,6.71,25.224
Venus Mercury,70, 0070-Aug-21 02:30:00 UTC,2.716,12.5
Venus Mercury,70, 0070-Sep-20 17:54:00 UTC,0.037,4.61
Venus Mercury,70, 0070-Nov-23 03:57:00 UTC,1.176,11.211
Venus Mercury,71, 0071-Jul-15 11:32:00 UTC,1.721,20.571
Venus Mercury,72, 0072-Mar-12 20:50:00 UTC,2.053,18.04
Venus Mercury,72, 0072-May-01 12:51:00 UTC,0.54,5.037
Venus Mercury,72, 0072-Jul-01 04:44:00 UTC,5.63,11.808
Venus Mercury,73, 0073-Mar-25 04:46:00 UTC,7.799,25.223
Venus Mercury,73, 0073-Oct-19 12:48:00 UTC,0.521,15.796
Venus Mercury,73, 0073-Nov-29 23:41:00 UTC,1.077,5.734
Venus Mercury,74, 0074-Jan-22 00:33:00 UTC,4.887,7.071
Venus Mercury,74, 0074-May-01 07:27:00 UTC,8.41,31.421
Venus Mercury,74, 0074-Oct-20 20:34:00 UTC,5.62,17.495
Venus Mercury,75, 0075-May-25 02:02:00 UTC,3.212,17.175
Venus Mercury,75, 0075-Jun-24 04:54:00 UTC,0.48,9.019
Venus Mercury,75, 0075-Sep-04 08:01:00 UTC,4.581,10.663
Venus Mercury,76, 0076-May-28 21:43:00 UTC,0.484,18.384
Venus Mercury,76, 0076-Dec-18 02:00:00 UTC,2.577,19.798
Venus Mercury,77, 0077-Feb-04 20:25:00 UTC,0.847,8.262
Venus Mercury,77, 0077-Mar-28 14:18:00 UTC,3.034,5.093
Venus Mercury,77, 0077-Jul-02 00:46:00 UTC,4.284,30.233
Venus Mercury,78, 0078-Jan-02 18:26:00 UTC,7.537,17.397
Venus Mercury,78, 0078-Aug-02 12:20:00 UTC,2.007,16.763
Venus Mercury,78, 0078-Aug-15 20:23:00 UTC,0.411,13.265
Venus Mercury,78, 0078-Nov-02 17:19:00 UTC,0.066,6.946
Venus Mercury,79, 0079-Aug-02 10:28:00 UTC,9.572,13.285
Venus Mercury,80, 0080-Feb-20 00:22:00 UTC,2.141,22.778
Venus Mercury,80, 0080-Apr-02 07:23:00 UTC,0.312,12.231
Venus Mercury,80, 0080-Jun-07 11:34:00 UTC,4.558,5.824
Venus Mercury,80, 0080-Sep-02 15:29:00 UTC,5.424,28.875
Venus Mercury,81, 0081-Mar-15 02:21:00 UTC,9.134,16.302
Venus Mercury,81, 0081-Oct-04 13:13:00 UTC,0.592,18.876
Venus Mercury,81, 0081-Oct-06 23:59:00 UTC,0.647,18.272
Venus Mercury,81, 0081-Dec-31 17:40:00 UTC,4.283,2.655
Venus Mercury,82, 0082-Apr-05 10:52:00 UTC,5.354,25.671
Venus Mercury,82, 0082-Oct-11 07:25:00 UTC,6.666,8.608
Venus Mercury,83, 0083-May-02 11:15:00 UTC,1.989,22.506
Venus Mercury,83, 0083-May-25 16:59:00 UTC,0.364,16.409
Venus Mercury,83, 0083-Aug-13 20:05:00 UTC,5.414,5.679
Venus Mercury,83, 0083-Nov-10 04:26:00 UTC,7.258,27.357
Venus Mercury,84, 0084-May-18 11:54:00 UTC,0.105,6.567
Venus Mercury,84, 0084-Dec-04 07:44:00 UTC,1.124,22.407
Venus Mercury,84, 0084-Dec-19 15:07:00 UTC,0.454,18.838
Venus Mercury,85, 0085-Mar-04 22:03:00 UTC,4.469,1.47
Venus Mercury,85, 0085-Jun-01 06:07:00 UTC,0.271,22.883
Venus Mercury,85, 0085-Dec-24 01:30:00 UTC,7.017,7.342
Venus Mercury,86, 0086-Jul-15 20:40:00 UTC,2.523,20.775
Venus Mercury,86, 0086-Oct-12 23:37:00 UTC,1.411,2.612
Venus Mercury,87, 0087-Jan-10 06:39:00 UTC,5.933,23.576
Venus Mercury,87, 0087-Jul-22 19:42:00 UTC,9.125,7.688
Venus Mercury,88, 0088-Feb-02 01:36:00 UTC,1.091,26.407
Venus Mercury,88, 0088-Feb-27 13:40:00 UTC,1.015,20.375
Venus Mercury,88, 0088-May-13 21:21:00 UTC,2.521,0.436
Venus Mercury,88, 0088-Jul-26 08:17:00 UTC,0.867,19.812
Venus Mercury,89, 0089-Mar-04 08:26:00 UTC,9.562,8.451
Venus Mercury,89, 0089-Sep-12 11:21:00 UTC,5.981,23.709
Venus Mercury,89, 0089-Dec-10 14:41:00 UTC,3.202,2.004
Venus Mercury,90, 0090-Mar-08 15:14:00 UTC,2.849,19.372
Venus Mercury,90, 0090-Oct-01 11:50:00 UTC,7.174,8.919
Venus Mercury,91, 0091-Apr-19 18:22:00 UTC,1.404,25.145
Venus Mercury,91, 0091-Jul-22 17:01:00 UTC,5.665,1.207
Venus Mercury,91, 0091-Oct-08 10:59:00 UTC,2.131,20.364
Venus Mercury,91, 0091-Oct-18 01:25:00 UTC,2.159,22.645
Venus Mercury,92, 0092-May-07 10:22:00 UTC,0.959,7.528
Venus Mercury,92, 0092-Nov-14 02:23:00 UTC,6.261,26.491
Venus Mercury,93, 0093-Feb-10 00:09:00 UTC,4.917,5.826
Venus Mercury,93, 0093-Apr-28 08:10:00 UTC,1.538,14.404
Venus Mercury,93, 0093-May-26 19:36:00 UTC,1.733,22.027
Venus Mercury,93, 0093-Dec-14 08:15:00 UTC,5.436,7.473
Venus Mercury,94, 0094-Jun-21 02:06:00 UTC,6.696,26.541
Venus Mercury,94, 0094-Sep-22 03:06:00 UTC,2.54,2.535
Venus Mercury,94, 0094-Dec-16 11:34:00 UTC,0.388,18.495
Venus Mercury,95, 0095-Jul-12 05:11:00 UTC,7.127,15.742
Venus Mercury,96, 0096-Jan-18 15:41:00 UTC,3.908,29.117
Venus Mercury,96, 0096-Apr-19 01:09:00 UTC,0.09,6.591
Venus Mercury,96, 0096-Jun-20 19:40:00 UTC,0.681,10.767
Venus Mercury,96, 0096-Aug-03 09:01:00 UTC,4.977,22.499
Venus Mercury,97, 0097-Feb-21 15:47:00 UTC,8.34,14.173
Venus Mercury,97, 0097-Nov-19 17:38:00 UTC,1.917,6.333
Venus Mercury,98, 0098-Feb-05 18:47:00 UTC,0.96,12.44
Venus Mercury,98, 0098-Feb-22 10:25:00 UTC,4.105,16.482
Venus Mercury,98, 0098-Sep-21 17:13:00 UTC,6.729,17.997
Venus Mercury,99, 0099-Mar-22 08:31:00 UTC,4.604,31.409
Venus Mercury,99, 0099-Jun-29 21:57:00 UTC,5.231,5.63
Venus Mercury,99, 0099-Aug-18 23:45:00 UTC,0.24,8.243
Venus Mercury,99, 0099-Oct-05 11:16:00 UTC,2.796,20.243
Venus Mercury,100, 0100-Apr-28 00:27:00 UTC,1.774,19.233
Venus Mercury,101, 0101-Jan-19 21:54:00 UTC,4.514,10.486
Venus Mercury,101, 0101-Mar-31 06:35:00 UTC,1.212,7.337
Venus Mercury,101, 0101-May-05 12:18:00 UTC,0.126,16.661
Venus Mercury,101, 0101-Dec-06 00:13:00 UTC,3.156,17.138
Venus Mercury,102, 0102-May-27 13:16:00 UTC,10.236,32.213
Venus Mercury,102, 0102-Sep-02 06:58:00 UTC,3.205,7.144
Venus Mercury,102, 0102-Oct-28 11:42:00 UTC,1.392,7.296
Venus Mercury,102, 0102-Dec-04 17:12:00 UTC,1.232,16.139
Venus Mercury,103, 0103-Jul-03 07:47:00 UTC,4.317,24.514
Venus Mercury,104, 0104-Mar-26 16:37:00 UTC,1.858,12.394
Venus Mercury,104, 0104-May-23 02:40:00 UTC,1.017,3.108
Venus Mercury,104, 0104-Jul-14 11:41:00 UTC,5.534,17.577
Venus Mercury,105, 0105-Feb-17 23:56:00 UTC,5.048,16.974
Venus Mercury,105, 0105-Feb-27 15:47:00 UTC,5.329,8.491
Venus Mercury,105, 0105-Oct-31 05:39:00 UTC,0.748,10.708
Venus Mercury,106, 0106-Jan-04 18:19:00 UTC,0.786,5.154
Venus Mercury,106, 0106-Feb-03 12:39:00 UTC,4.652,12.263
Venus Mercury,106, 0106-Sep-13 22:13:00 UTC,5.312,25.399
Venus Mercury,107, 0107-Feb-25 17:15:00 UTC,9.394,36.511
Venus Mercury,107, 0107-Jun-07 10:46:00 UTC,4.157,11.422
Venus Mercury,107, 0107-Jul-17 03:18:00 UTC,0.639,1.205
Venus Mercury,107, 0107-Sep-16 21:26:00 UTC,3.983,16.031
Venus Mercury,108, 0108-Apr-27 20:50:00 UTC,3.089,16.402
Venus Mercury,108, 0108-Dec-29 16:57:00 UTC,3.562,14.892
Venus Mercury,109, 0109-Mar-02 07:36:00 UTC,0.177,1.446
Venus Mercury,109, 0109-Apr-11 19:54:00 UTC,2.052,10.962
Venus Mercury,109, 0109-Jul-19 23:29:00 UTC,9.951,36.324
Venus Mercury,109, 0109-Nov-28 09:56:00 UTC,8.066,23.808
Venus Mercury,109, 0109-Dec-30 17:46:00 UTC,4.983,24.538
Venus Mercury,110, 0110-Aug-12 16:59:00 UTC,3.259,11.912
Venus Mercury,110, 0110-Sep-12 23:06:00 UTC,0.12,3.834
Venus Mercury,110, 0110-Nov-15 05:16:00 UTC,0.416,12.165
Venus Mercury,111, 0111-Jul-01 21:18:00 UTC,0.898,23.474
Venus Mercury,111, 0111-Jul-15 18:53:00 UTC,2.4,7.593
Venus Mercury,112, 0112-Mar-03 10:39:00 UTC,2.743,17.652
Venus Mercury,112, 0112-Apr-24 22:13:00 UTC,0.553,4.06
Venus Mercury,112, 0112-Jun-21 16:42:00 UTC,5.125,11.951
Venus Mercury,113, 0113-Mar-15 02:54:00 UTC,8.422,26.219
Venus Mercury,113, 0113-Oct-11 12:06:00 UTC,0.032,14.965
Venus Mercury,113, 0113-Nov-20 15:08:00 UTC,0.979,5.115
Venus Mercury,114, 0114-Jan-13 15:19:00 UTC,4.51,7.874
Venus Mercury,114, 0114-Apr-22 15:48:00 UTC,9.714,31.817
Venus Mercury,114, 0114-Sep-04 00:08:00 UTC,9.958,32.355
Venus Mercury,114, 0114-Oct-10 02:14:00 UTC,7.243,18.571
Venus Mercury,115, 0115-May-14 15:09:00 UTC,2.686,17.237
Venus Mercury,115, 0115-Jun-17 16:20:00 UTC,0.521,8.016
Venus Mercury,115, 0115-Aug-26 23:27:00 UTC,5.087,11.288
Venus Mercury,116, 0116-May-19 15:53:00 UTC,1.256,20.023
Venus Mercury,116, 0116-Dec-09 19:00:00 UTC,2.409,18.963
Venus Mercury,117, 0117-Jan-28 07:38:00 UTC,0.926,7.279
Venus Mercury,117, 0117-Mar-19 01:17:00 UTC,3.91,5.443
Venus Mercury,117, 0117-Jun-24 02:25:00 UTC,4.74,30.75
Venus Mercury,117, 0117-Dec-22 14:10:00 UTC,5.699,17.239
Venus Mercury,118, 0118-Jul-24 07:52:00 UTC,2.59,16.424
Venus Mercury,118, 0118-Aug-09 10:49:00 UTC,0.431,12.162
Venus Mercury,118, 0118-Oct-25 19:39:00 UTC,0.851,7.884
Venus Mercury,119, 0119-Jul-23 18:44:00 UTC,8.499,14.294
Venus Mercury,120, 0120-Feb-10 21:50:00 UTC,2.523,22.257
Venus Mercury,120, 0120-Mar-26 13:42:00 UTC,0.329,11.221
Venus Mercury,120, 0120-May-28 15:40:00 UTC,3.611,5.882
Venus Mercury,120, 0120-Aug-24 21:18:00 UTC,5.3,29.34
Venus Mercury,121, 0121-Mar-05 04:24:00 UTC,9.848,17.707
Venus Mercury,121, 0121-Sep-25 02:18:00 UTC,0.25,18.437
Venus Mercury,121, 0121-Oct-02 18:47:00 UTC,0.585,16.522
Venus Mercury,121, 0121-Dec-23 14:39:00 UTC,3.756,3.484
Venus Mercury,122, 0122-Mar-27 21:07:00 UTC,6.603,26.186
Venus Mercury,122, 0122-Sep-30 13:19:00 UTC,8.311,10.089
Venus Mercury,123, 0123-Apr-21 12:05:00 UTC,1.351,22.66
Venus Mercury,123, 0123-May-19 12:31:00 UTC,0.259,15.336
Venus Mercury,123, 0123-Aug-05 05:30:00 UTC,5.759,6.154
Venus Mercury,123, 0123-Nov-01 07:00:00 UTC,7.416,28.014
Venus Mercury,124, 0124-May-09 09:43:00 UTC,1.72,8.897
Venus Mercury,124, 0124-Nov-25 16:19:00 UTC,1.142,21.668
Venus Mercury,124, 0124-Dec-10 11:27:00 UTC,0.284,18.196
Venus Mercury,125, 0125-Feb-23 19:33:00 UTC,4.925,1.416
Venus Mercury,125, 0125-May-28 21:15:00 UTC,0.048,24.633
Venus Mercury,125, 0125-Dec-13 01:29:00 UTC,5.028,6.8
Venus Mercury,126, 0126-Jul-08 12:13:00 UTC,1.644,19.994
