Planets,Years,Date,Angular Separation (deg),Elongation
Jupiter Mercury,41, 0041-Jan-21 21:22:00 UTC,4.249,9.376
Jupiter Mercury,41, 0041-Mar-07 20:32:00 UTC,1.212,24.699
Jupiter Mercury,42, 0042-Mar-17 15:49:00 UTC,0.067,4.136
Jupiter Mercury,43, 0043-Mar-24 09:01:00 UTC,3.131,18.829
Jupiter Mercury,43, 0043-Apr-26 23:14:00 UTC,0.82,5.814
Jupiter Mercury,43, 0043-May-20 19:17:00 UTC,2.356,23.021
Jupiter Mercury,44, 0044-May-29 12:13:00 UTC,1.103,3.352
Jupiter Mercury,45, 0045-Jun-03 10:59:00 UTC,1.65,18.64
Jupiter Mercury,46, 0046-Aug-09 00:47:00 UTC,0.902,6.265
Jupiter Mercury,47, 0047-Aug-14 18:14:00 UTC,0.403,13.313
Jupiter Mercury,48, 0048-Aug-27 09:24:00 UTC,3.926,26.681
Jupiter Mercury,48, 0048-Sep-13 19:27:00 UTC,4.312,13.192
Jupiter Mercury,48, 0048-Oct-18 11:47:00 UTC,0.543,14.087
Jupiter Mercury,49, 0049-Oct-27 15:47:00 UTC,1.514,3.01
Jupiter Mercury,50, 0050-Nov-08 03:31:00 UTC,2.611,18.882
Jupiter Mercury,50, 0050-Dec-02 18:37:00 UTC,2.18,0.628
Jupiter Mercury,50, 0050-Dec-31 21:03:00 UTC,0.275,23.597
Jupiter Mercury,52, 0052-Jan-13 15:34:00 UTC,1.475,7.079
Jupiter Mercury,53, 0053-Jan-21 04:05:00 UTC,0.258,13.788
Jupiter Mercury,53, 0053-Feb-22 23:05:00 UTC,3.74,11.152
Jupiter Mercury,53, 0053-Mar-16 16:05:00 UTC,0.837,27.38
Jupiter Mercury,54, 0054-Mar-31 00:17:00 UTC,0.375,9.921
Jupiter Mercury,55, 0055-Apr-05 05:20:00 UTC,2.383,13.943
Jupiter Mercury,56, 0056-Jun-11 16:30:00 UTC,0.628,9.276
Jupiter Mercury,57, 0057-Jun-15 19:31:00 UTC,1.509,13.023
Jupiter Mercury,58, 0058-Jun-29 08:08:00 UTC,2.218,27.584
Jupiter Mercury,58, 0058-Aug-21 09:49:00 UTC,0.771,12.358
Jupiter Mercury,59, 0059-Aug-27 06:54:00 UTC,0.152,7.02
Jupiter Mercury,60, 0060-Sep-05 03:08:00 UTC,2.827,23.171
Jupiter Mercury,60, 0060-Oct-10 12:40:00 UTC,0.976,4.622
Jupiter Mercury,60, 0060-Oct-29 04:37:00 UTC,1.088,19.328
Jupiter Mercury,61, 0061-Nov-09 06:51:00 UTC,1.138,3.777
Jupiter Mercury,62, 0062-Nov-19 13:30:00 UTC,2.328,13.424
Jupiter Mercury,63, 0063-Jan-08 06:00:00 UTC,1.976,25.766
Jupiter Mercury,64, 0064-Jan-26 14:37:00 UTC,1.342,13.251
Jupiter Mercury,65, 0065-Feb-02 20:43:00 UTC,0.07,8.074
Jupiter Mercury,65, 0065-Mar-25 18:15:00 UTC,7.686,30.144
Jupiter Mercury,66, 0066-Apr-13 02:13:00 UTC,0.753,15.482
Jupiter Mercury,67, 0067-Apr-18 04:48:00 UTC,1.849,8.29
Jupiter Mercury,68, 0068-May-04 20:33:00 UTC,3.757,21.907
Jupiter Mercury,68, 0068-Jun-24 07:19:00 UTC,0.019,14.881
Jupiter Mercury,69, 0069-Jun-28 16:35:00 UTC,1.345,7.012
Jupiter Mercury,70, 0070-Jul-06 19:51:00 UTC,0.727,25.33
Jupiter Mercury,70, 0070-Aug-17 01:26:00 UTC,3.852,5.777
Jupiter Mercury,70, 0070-Sep-01 06:16:00 UTC,0.354,17.365
Jupiter Mercury,71, 0071-Sep-08 23:41:00 UTC,0.077,1.269
Jupiter Mercury,72, 0072-Sep-16 10:51:00 UTC,2.193,17.722
Jupiter Mercury,72, 0072-Nov-06 15:58:00 UTC,4.463,22.731
Jupiter Mercury,73, 0073-Nov-21 20:44:00 UTC,0.741,10.221
Jupiter Mercury,74, 0074-Dec-01 23:57:00 UTC,2.053,7.26
Jupiter Mercury,75, 0075-Dec-13 17:11:00 UTC,7.448,24.733
Jupiter Mercury,76, 0076-Feb-08 05:31:00 UTC,1.203,19.079
Jupiter Mercury,77, 0077-Feb-16 00:56:00 UTC,0.284,2.23
Jupiter Mercury,78, 0078-Feb-27 13:48:00 UTC,6.072,21.262
Jupiter Mercury,78, 0078-Apr-25 08:48:00 UTC,1.279,20.565
Jupiter Mercury,79, 0079-May-01 11:58:00 UTC,1.389,2.388
Jupiter Mercury,80, 0080-May-08 08:20:00 UTC,2.291,22.892
Jupiter Mercury,80, 0080-Jun-13 13:36:00 UTC,4.543,3.551
Jupiter Mercury,80, 0080-Jul-05 01:27:00 UTC,1.274,19.297
Jupiter Mercury,81, 0081-Jul-11 17:00:00 UTC,1.179,0.935
Jupiter Mercury,82, 0082-Jul-17 19:39:00 UTC,0.234,20.401
Jupiter Mercury,82, 0082-Sep-12 06:34:00 UTC,6.302,22.612
Jupiter Mercury,83, 0083-Sep-21 14:30:00 UTC,0.324,6.159
Jupiter Mercury,84, 0084-Sep-28 14:47:00 UTC,1.728,11.609
Jupiter Mercury,85, 0085-Oct-20 11:15:00 UTC,2.948,18.941
Jupiter Mercury,85, 0085-Dec-04 01:46:00 UTC,0.26,16.404
Jupiter Mercury,86, 0086-Dec-14 19:02:00 UTC,1.805,0.84
Jupiter Mercury,87, 0087-Dec-26 10:36:00 UTC,0.217,18.51
Jupiter Mercury,88, 0088-Jan-06 13:10:00 UTC,3.435,9.862
Jupiter Mercury,88, 0088-Feb-20 00:06:00 UTC,0.997,24.25
Jupiter Mercury,89, 0089-Mar-01 08:21:00 UTC,0.479,4.335
Jupiter Mercury,90, 0090-Mar-08 13:08:00 UTC,2.971,18.363
Jupiter Mercury,90, 0090-Apr-05 14:05:00 UTC,1.831,2.586
Jupiter Mercury,90, 0090-May-05 10:11:00 UTC,2.076,24.064
Jupiter Mercury,91, 0091-May-14 21:09:00 UTC,0.942,3.791
Jupiter Mercury,92, 0092-May-18 21:54:00 UTC,2.124,18.699
Jupiter Mercury,92, 0092-Jul-16 10:18:00 UTC,7.924,24.2
Jupiter Mercury,93, 0093-Jul-24 16:54:00 UTC,0.995,5.532
Jupiter Mercury,94, 0094-Jul-29 23:00:00 UTC,0.017,14.651
Jupiter Mercury,95, 0095-Aug-13 09:53:00 UTC,4.052,27.553
Jupiter Mercury,95, 0095-Aug-26 11:53:00 UTC,5.095,17.505
Jupiter Mercury,95, 0095-Oct-03 21:02:00 UTC,0.616,12.365
Jupiter Mercury,96, 0096-Oct-11 03:25:00 UTC,1.336,5.214
Jupiter Mercury,97, 0097-Oct-22 20:19:00 UTC,3.016,20.519
Jupiter Mercury,97, 0097-Nov-16 16:51:00 UTC,0.99,0.984
Jupiter Mercury,97, 0097-Dec-15 07:23:00 UTC,0.434,21.874
Jupiter Mercury,98, 0098-Dec-27 15:06:00 UTC,1.576,5.679
Jupiter Mercury,100, 0100-Jan-05 22:16:00 UTC,0.501,13.996
Jupiter Mercury,100, 0100-Feb-05 14:33:00 UTC,4.299,9.631
Jupiter Mercury,100, 0100-Mar-01 08:27:00 UTC,0.428,27.647
Jupiter Mercury,101, 0101-Mar-15 12:49:00 UTC,0.701,10.316
Jupiter Mercury,102, 0102-Mar-21 06:58:00 UTC,2.118,13.353
Jupiter Mercury,102, 0102-May-13 03:41:00 UTC,7.116,25.239
Jupiter Mercury,103, 0103-May-29 01:58:00 UTC,0.443,9.685
Jupiter Mercury,104, 0104-Jun-01 05:21:00 UTC,1.857,13.216
Jupiter Mercury,105, 0105-Jun-17 12:51:00 UTC,2.71,26.248
Jupiter Mercury,105, 0105-Aug-07 07:37:00 UTC,0.746,11.584
Jupiter Mercury,106, 0106-Aug-12 13:15:00 UTC,0.192,8.504
Jupiter Mercury,107, 0107-Aug-22 07:24:00 UTC,2.652,24.816
Jupiter Mercury,107, 0107-Sep-25 20:53:00 UTC,2.328,2.274
Jupiter Mercury,107, 0107-Oct-16 00:29:00 UTC,0.979,17.843
Jupiter Mercury,108, 0108-Oct-24 18:17:00 UTC,0.963,1.741
Jupiter Mercury,109, 0109-Nov-03 23:01:00 UTC,2.586,15.208
Jupiter Mercury,109, 0109-Dec-24 03:37:00 UTC,1.907,24.594
Jupiter Mercury,111, 0111-Jan-10 10:50:00 UTC,1.35,12.026
Jupiter Mercury,112, 0112-Jan-19 09:57:00 UTC,0.697,8.171
Jupiter Mercury,112, 0112-Mar-09 05:32:00 UTC,6.068,29.722
Jupiter Mercury,113, 0113-Mar-28 13:16:00 UTC,0.969,15.982
Jupiter Mercury,114, 0114-Apr-03 07:10:00 UTC,1.574,7.669
Jupiter Mercury,115, 0115-Apr-17 20:15:00 UTC,7.446,24.074
Jupiter Mercury,115, 0115-Jun-10 19:31:00 UTC,0.209,15.226
Jupiter Mercury,116, 0116-Jun-14 03:33:00 UTC,1.593,7.282
Jupiter Mercury,117, 0117-Jun-22 17:39:00 UTC,0.177,25.755
Jupiter Mercury,117, 0117-Jul-30 06:06:00 UTC,4.899,2.328
Jupiter Mercury,117, 0117-Aug-18 15:24:00 UTC,0.208,16.849
Jupiter Mercury,118, 0118-Aug-25 06:11:00 UTC,0.35,2.29
Jupiter Mercury,119, 0119-Sep-02 06:19:00 UTC,1.948,19.597
Jupiter Mercury,119, 0119-Oct-23 13:29:00 UTC,3.24,20.608
Jupiter Mercury,120, 0120-Nov-06 06:14:00 UTC,0.564,8.099
Jupiter Mercury,121, 0121-Nov-16 03:28:00 UTC,2.218,9.049
Jupiter Mercury,122, 0122-Nov-29 00:32:00 UTC,7.174,24.988
Jupiter Mercury,123, 0123-Jan-23 00:15:00 UTC,1.104,18.043
Jupiter Mercury,124, 0124-Feb-01 12:09:00 UTC,0.793,2.216
Jupiter Mercury,125, 0125-Feb-11 08:13:00 UTC,6.185,21.756
Jupiter Mercury,125, 0125-Apr-09 23:06:00 UTC,1.329,21.09
Jupiter Mercury,126, 0126-Apr-16 16:44:00 UTC,1.13,1.949
Jupiter Mercury,127, 0127-Apr-25 10:20:00 UTC,2.884,22.222
Jupiter Mercury,127, 0127-May-23 07:49:00 UTC,2.752,1.9
Jupiter Mercury,127, 0127-Jun-22 01:04:00 UTC,1.324,19.739
Jupiter Mercury,128, 0128-Jun-27 07:02:00 UTC,1.333,1.187
Jupiter Mercury,129, 0129-Jul-03 06:47:00 UTC,0.294,21.284
Jupiter Mercury,129, 0129-Aug-28 12:06:00 UTC,4.887,21.056
Jupiter Mercury,130, 0130-Sep-06 23:14:00 UTC,0.51,4.617
Jupiter Mercury,131, 0131-Sep-14 07:01:00 UTC,1.476,13.621
Jupiter Mercury,132, 0132-Oct-04 03:43:00 UTC,4.091,21.501
Jupiter Mercury,132, 0132-Nov-18 12:17:00 UTC,0.097,14.382
Jupiter Mercury,133, 0133-Nov-28 19:55:00 UTC,1.899,2.624
Jupiter Mercury,134, 0134-Dec-11 11:21:00 UTC,0.737,18.924
Jupiter Mercury,134, 0134-Dec-22 22:15:00 UTC,2.49,9.932
Jupiter Mercury,135, 0135-Feb-03 21:44:00 UTC,0.769,23.421
Jupiter Mercury,136, 0136-Feb-14 18:33:00 UTC,0.877,4.28
Jupiter Mercury,137, 0137-Feb-21 13:52:00 UTC,2.55,17.908
Jupiter Mercury,137, 0137-Mar-17 07:13:00 UTC,3.735,1.18
Jupiter Mercury,137, 0137-Apr-20 12:35:00 UTC,1.823,24.92
Jupiter Mercury,138, 0138-Apr-30 02:45:00 UTC,0.694,4.37
Jupiter Mercury,139, 0139-May-05 08:04:00 UTC,2.521,18.543
Jupiter Mercury,139, 0139-Jul-01 05:33:00 UTC,6.331,22.928
Jupiter Mercury,140, 0140-Jul-10 08:39:00 UTC,1.055,5.084
Jupiter Mercury,141, 0141-Jul-15 05:59:00 UTC,0.477,15.69
Jupiter Mercury,142, 0142-Jul-30 21:09:00 UTC,4.306,27.926
Jupiter Mercury,142, 0142-Sep-19 08:50:00 UTC,0.693,10.855
Jupiter Mercury,143, 0143-Sep-26 18:19:00 UTC,1.096,7.298
Jupiter Mercury,144, 0144-Oct-07 14:11:00 UTC,3.295,22.262
Jupiter Mercury,144, 0144-Nov-01 14:35:00 UTC,0.307,2.625
Jupiter Mercury,144, 0144-Nov-29 23:07:00 UTC,0.547,20.036
Jupiter Mercury,145, 0145-Dec-11 15:48:00 UTC,1.604,3.905
Jupiter Mercury,146, 0146-Dec-21 16:35:00 UTC,1.205,14.642
Jupiter Mercury,147, 0147-Jan-19 23:42:00 UTC,4.309,8.151
Jupiter Mercury,147, 0147-Feb-13 20:55:00 UTC,0.08,27.302
Jupiter Mercury,148, 0148-Feb-27 23:21:00 UTC,0.985,10.298
Jupiter Mercury,149, 0149-Mar-05 09:31:00 UTC,1.686,12.886
Jupiter Mercury,149, 0149-Apr-23 12:37:00 UTC,3.954,23.262
Jupiter Mercury,150, 0150-May-13 08:47:00 UTC,0.209,10.19
Jupiter Mercury,151, 0151-May-17 14:24:00 UTC,2.122,13.166
Jupiter Mercury,152, 0152-Jun-02 03:51:00 UTC,5.091,26.53
Jupiter Mercury,152, 0152-Jul-23 03:07:00 UTC,0.701,11.113
Jupiter Mercury,153, 0153-Jul-27 20:18:00 UTC,0.567,9.655
Jupiter Mercury,154, 0154-Aug-06 15:45:00 UTC,2.382,26.135
Jupiter Mercury,154, 0154-Sep-08 21:11:00 UTC,3.613,1.36
Jupiter Mercury,154, 0154-Sep-30 21:12:00 UTC,0.885,16.503
Jupiter Mercury,155, 0155-Oct-09 09:53:00 UTC,0.747,1.282
Jupiter Mercury,156, 0156-Oct-18 10:18:00 UTC,2.728,17.162
Jupiter Mercury,156, 0156-Nov-28 08:55:00 UTC,2.373,15.291
Jupiter Mercury,156, 0156-Dec-08 08:51:00 UTC,1.758,23.289
Jupiter Mercury,157, 0157-Dec-24 09:10:00 UTC,1.308,10.375
Jupiter Mercury,159, 0159-Jan-02 22:06:00 UTC,1.264,8.747
Jupiter Mercury,159, 0159-Feb-21 02:47:00 UTC,4.97,29.158
Jupiter Mercury,160, 0160-Mar-11 20:15:00 UTC,1.136,16.167
Jupiter Mercury,161, 0161-Mar-18 07:15:00 UTC,1.157,7.056
Jupiter Mercury,162, 0162-May-26 02:26:00 UTC,0.421,15.755
Jupiter Mercury,163, 0163-May-30 13:14:00 UTC,1.761,7.269
Jupiter Mercury,164, 0164-Jun-07 23:48:00 UTC,0.406,25.677
Jupiter Mercury,164, 0164-Jul-09 22:07:00 UTC,5.301,2.164
Jupiter Mercury,164, 0164-Aug-03 20:37:00 UTC,0.069,16.481
Jupiter Mercury,165, 0165-Aug-09 16:06:00 UTC,0.634,3.454
Jupiter Mercury,166, 0166-Aug-17 08:21:00 UTC,1.631,21.292
Jupiter Mercury,166, 0166-Oct-07 15:18:00 UTC,1.766,18.509
Jupiter Mercury,167, 0167-Oct-21 23:37:00 UTC,0.379,5.971
Jupiter Mercury,168, 0168-Oct-30 10:52:00 UTC,2.283,11.1
Jupiter Mercury,169, 0169-Nov-13 05:58:00 UTC,7.348,25.695
Jupiter Mercury,170, 0170-Jan-05 20:49:00 UTC,0.977,16.571
Jupiter Mercury,171, 0171-Jan-15 19:29:00 UTC,1.248,2.584
Jupiter Mercury,172, 0172-Jan-26 20:22:00 UTC,5.728,21.711
Jupiter Mercury,172, 0172-Mar-24 05:18:00 UTC,1.335,21.451
Jupiter Mercury,173, 0173-Mar-31 16:15:00 UTC,0.752,1.491
Jupiter Mercury,174, 0174-Apr-10 10:10:00 UTC,3.424,21.246
Jupiter Mercury,174, 0174-May-01 02:01:00 UTC,0.113,6.139
Jupiter Mercury,174, 0174-Jun-06 14:11:00 UTC,1.404,20.347
Jupiter Mercury,175, 0175-Jun-12 18:44:00 UTC,1.421,1.208
Jupiter Mercury,176, 0176-Jun-17 19:36:00 UTC,0.866,21.823
Jupiter Mercury,176, 0176-Aug-12 19:02:00 UTC,3.628,19.866
Jupiter Mercury,177, 0177-Aug-22 10:40:00 UTC,0.703,3.317
Jupiter Mercury,178, 0178-Aug-29 04:00:00 UTC,1.156,15.451
Jupiter Mercury,179, 0179-Sep-17 03:40:00 UTC,5.165,24.706
Jupiter Mercury,179, 0179-Nov-03 05:12:00 UTC,0.057,12.359
Jupiter Mercury,180, 0180-Nov-11 22:05:00 UTC,1.904,4.649
Jupiter Mercury,181, 0181-Nov-25 09:54:00 UTC,1.635,19.654
Jupiter Mercury,181, 0181-Dec-07 10:04:00 UTC,1.42,10.17
Jupiter Mercury,182, 0182-Jan-17 17:42:00 UTC,0.539,22.204
Jupiter Mercury,183, 0183-Jan-28 23:12:00 UTC,1.227,3.864
Jupiter Mercury,184, 0184-Feb-06 12:06:00 UTC,1.889,17.521
Jupiter Mercury,184, 0184-Feb-27 03:42:00 UTC,4.669,2.217
Jupiter Mercury,184, 0184-Apr-04 04:18:00 UTC,1.565,25.545
Jupiter Mercury,185, 0185-Apr-14 03:56:00 UTC,0.368,5.013
Jupiter Mercury,186, 0186-Apr-19 16:42:00 UTC,2.795,18.223
Jupiter Mercury,186, 0186-Jun-13 10:31:00 UTC,4.608,21.573
Jupiter Mercury,187, 0187-Jun-26 00:07:00 UTC,1.066,4.883
Jupiter Mercury,188, 0188-Jun-29 16:07:00 UTC,0.952,16.474
Jupiter Mercury,189, 0189-Jul-15 23:48:00 UTC,5.167,28.517
Jupiter Mercury,189, 0189-Sep-04 00:18:00 UTC,0.771,9.525
Jupiter Mercury,190, 0190-Sep-10 13:54:00 UTC,0.803,9.224
Jupiter Mercury,191, 0191-Sep-22 09:59:00 UTC,3.455,23.984
Jupiter Mercury,191, 0191-Oct-17 09:23:00 UTC,1.645,4.47
Jupiter Mercury,191, 0191-Nov-14 19:33:00 UTC,0.627,18.193
Jupiter Mercury,192, 0192-Nov-24 16:02:00 UTC,1.561,1.967
Jupiter Mercury,193, 0193-Dec-05 06:08:00 UTC,1.842,15.602
Jupiter Mercury,194, 0194-Jan-03 03:23:00 UTC,3.895,7.047
Jupiter Mercury,194, 0194-Jan-28 01:19:00 UTC,0.238,26.473
Jupiter Mercury,195, 0195-Feb-11 03:18:00 UTC,1.223,9.974
Jupiter Mercury,196, 0196-Feb-18 08:41:00 UTC,1.096,12.469
Jupiter Mercury,196, 0196-Apr-04 18:49:00 UTC,1.036,22.043
Jupiter Mercury,197, 0197-Apr-27 10:51:00 UTC,0.069,10.781
Jupiter Mercury,198, 0198-May-01 22:24:00 UTC,2.266,12.919
Jupiter Mercury,199, 0199-Jul-08 21:14:00 UTC,0.626,10.896
Jupiter Mercury,200, 0200-Jul-13 05:14:00 UTC,0.952,10.522
Jupiter Mercury,201, 0201-Jul-23 07:17:00 UTC,2.042,27.059
Jupiter Mercury,201, 0201-Aug-23 05:19:00 UTC,4.716,3.771
Jupiter Mercury,201, 0201-Sep-16 18:57:00 UTC,0.802,15.335
Jupiter Mercury,202, 0202-Sep-24 05:00:00 UTC,0.488,2.914
Jupiter Mercury,203, 0203-Oct-03 22:58:00 UTC,2.754,19.144
Jupiter Mercury,203, 0203-Nov-13 08:17:00 UTC,1.568,12.773
Jupiter Mercury,203, 0203-Nov-24 19:55:00 UTC,1.572,21.954
Jupiter Mercury,204, 0204-Dec-08 09:45:00 UTC,1.218,8.437
Jupiter Mercury,205, 0205-Dec-18 09:04:00 UTC,1.745,9.781
Jupiter Mercury,206, 0206-Feb-05 05:52:00 UTC,4.249,28.289
Jupiter Mercury,207, 0207-Feb-25 01:27:00 UTC,1.246,15.899
Jupiter Mercury,208, 0208-Mar-03 07:08:00 UTC,0.653,6.661
Jupiter Mercury,209, 0209-May-11 06:26:00 UTC,0.627,16.295
Jupiter Mercury,210, 0210-May-15 22:40:00 UTC,1.824,7.078
Jupiter Mercury,211, 0211-May-26 19:50:00 UTC,0.981,24.914
Jupiter Mercury,211, 0211-Jun-19 12:17:00 UTC,4.435,7.51
Jupiter Mercury,211, 0211-Jul-21 21:17:00 UTC,0.078,16.321
Jupiter Mercury,212, 0212-Jul-26 02:20:00 UTC,0.924,4.357
Jupiter Mercury,213, 0213-Aug-02 12:57:00 UTC,1.224,22.674
Jupiter Mercury,213, 0213-Sep-23 09:11:00 UTC,0.389,17.129
Jupiter Mercury,214, 0214-Oct-06 20:47:00 UTC,0.171,4.022
Jupiter Mercury,215, 0215-Oct-15 20:34:00 UTC,2.249,13.228
Jupiter Mercury,216, 0216-Oct-29 06:31:00 UTC,7.931,26.881
Jupiter Mercury,216, 0216-Dec-20 21:08:00 UTC,0.834,14.756
Jupiter Mercury,217, 0217-Dec-31 01:57:00 UTC,1.619,3.497
Jupiter Mercury,219, 0219-Jan-11 20:33:00 UTC,5.148,21.623
Jupiter Mercury,219, 0219-Mar-09 08:47:00 UTC,1.29,21.415
Jupiter Mercury,220, 0220-Mar-16 13:03:00 UTC,0.303,1.248
Jupiter Mercury,221, 0221-Mar-27 08:37:00 UTC,3.87,20.174
Jupiter Mercury,221, 0221-Apr-10 08:25:00 UTC,2.838,9.872
Jupiter Mercury,221, 0221-May-22 20:45:00 UTC,1.468,21.032
Jupiter Mercury,222, 0222-May-29 04:50:00 UTC,1.418,1.047
Jupiter Mercury,223, 0223-Jun-04 10:17:00 UTC,1.46,22.046
Jupiter Mercury,223, 0223-Jul-30 10:51:00 UTC,2.663,19.279
Jupiter Mercury,224, 0224-Aug-08 00:36:00 UTC,0.891,2.244
Jupiter Mercury,225, 0225-Aug-14 06:46:00 UTC,0.78,17.087
Jupiter Mercury,226, 0226-Aug-31 16:41:00 UTC,6.385,27.625
Jupiter Mercury,226, 0226-Oct-19 06:23:00 UTC,0.197,10.361
Jupiter Mercury,227, 0227-Oct-28 06:16:00 UTC,1.833,6.866
Jupiter Mercury,228, 0228-Nov-10 13:27:00 UTC,2.401,20.657
Jupiter Mercury,228, 0228-Nov-22 16:04:00 UTC,0.19,11.063
Jupiter Mercury,229, 0229-Jan-01 18:44:00 UTC,0.334,20.599
Jupiter Mercury,230, 0230-Jan-13 01:32:00 UTC,1.499,2.971
Jupiter Mercury,231, 0231-Jan-22 09:25:00 UTC,1.066,17.313
Jupiter Mercury,231, 0231-Feb-10 04:19:00 UTC,4.835,3.096
Jupiter Mercury,231, 0231-Mar-20 11:37:00 UTC,1.289,25.848
Jupiter Mercury,232, 0232-Mar-29 23:03:00 UTC,0.018,5.662
Jupiter Mercury,233, 0233-Apr-04 20:33:00 UTC,2.883,17.714
Jupiter Mercury,233, 0233-May-28 05:52:00 UTC,3.242,21.132
Jupiter Mercury,234, 0234-Jun-11 12:16:00 UTC,1.005,5.028
Jupiter Mercury,235, 0235-Jun-16 02:09:00 UTC,1.433,16.934
Jupiter Mercury,236, 0236-Jun-30 15:29:00 UTC,7.102,30.011
Jupiter Mercury,236, 0236-Aug-20 17:15:00 UTC,0.847,8.432
Jupiter Mercury,237, 0237-Aug-26 14:03:00 UTC,0.462,10.941
Jupiter Mercury,238, 0238-Sep-07 12:04:00 UTC,3.513,25.578
Jupiter Mercury,238, 0238-Oct-01 19:35:00 UTC,2.972,6.709
Jupiter Mercury,238, 0238-Oct-30 22:58:00 UTC,0.676,16.386
Jupiter Mercury,239, 0239-Nov-09 19:47:00 UTC,1.454,0.719
